Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year,Comment
CHEMBL4858508,CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccc(CNC(=O)NCCc2ccc(O)c(O)c2)cc1,Activity,,,,CHEMBL4825452,Induction of T-cell immunity in C57BL/6 mouse splenocytes assessed as increase in CD3+CD8+ tetramer administered intramuscularly on day 1 and as booster dose on day 14 in presence of ovalbumin and SINFEKL MHC specific tetramer measured on day 28 by flow cytometric analysis,F,BAO_0000219,cell-based format,CHEMBL4823321,Scientific Literature,ACS Med Chem Lett,2021.0,Not Active
CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Activity,,,,CHEMBL3055683,Mutagenic activity in Salmonella enterica subsp. enterica serovar Typhimurium,T,BAO_0000218,organism-based format,CHEMBL3045543,Scientific Literature,Med Chem Res,2012.0,Non-toxic
CHEMBL487186,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,Activity,,,,CHEMBL3064143,Fungicidal activity against Monilinia fructicola isolate GADL193.04 assessed as reduction in colony diameter after 5 days,F,BAO_0000218,organism-based format,CHEMBL3045830,Scientific Literature,Crop Prot,2007.0,Active
CHEMBL560579,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,Activity,,,,CHEMBL3064143,Fungicidal activity against Monilinia fructicola isolate GADL193.04 assessed as reduction in colony diameter after 5 days,F,BAO_0000218,organism-based format,CHEMBL3045830,Scientific Literature,Crop Prot,2007.0,Active
CHEMBL560579,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,Activity,,,,CHEMBL3064142,Fungicidal activity against Monilinia fructicola isolate GADL133.04 assessed as reduction in colony diameter after 5 days,F,BAO_0000218,organism-based format,CHEMBL3045830,Scientific Literature,Crop Prot,2007.0,Active
CHEMBL2088269,Cc1c(/N=C/c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,Activity,,,,CHEMBL3055683,Mutagenic activity in Salmonella enterica subsp. enterica serovar Typhimurium,T,BAO_0000218,organism-based format,CHEMBL3045543,Scientific Literature,Med Chem Res,2012.0,Toxic
CHEMBL4297674,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,Activity,,,,CHEMBL4616795,Mutagenicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4616583,Scientific Literature,J Med Chem,2019.0,Non-Toxic
CHEMBL4646408,Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@@H]1CCCC[C@H]1O,Activity,,,,CHEMBL4606520,Genotoxicity in Salmonella typhimurium TA100 at 0.004 to 5 mg/ml measured after 90 mins in absence of rat S9 fraction by mini-Ames test,T,BAO_0000019,assay format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Not Determined
CHEMBL3092364,Cc1nc(N)sc1-c1cnc(C(C)(C)C)o1,Activity,,,,CHEMBL3097516,Mutagenicity in Salmonella typhimurium TA98 up to 2000 ug/ml by Ames fluctuation test,T,BAO_0000218,organism-based format,CHEMBL3091363,Scientific Literature,Bioorg Med Chem,2013.0,Toxic
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621462,Mutagenicity in Salmonella typhimurium LT2 TA98 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621463,Mutagenicity in Salmonella typhimurium LT2 TA100 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4634268,CCP(=O)(OC)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,Activity,,,,CHEMBL4621463,Mutagenicity in Salmonella typhimurium LT2 TA100 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621519,Mutagenicity in Salmonella typhimurium LT2 TA1537 in absence of S9 microsomes by Ames test,T,BAO_0000019,assay format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4634268,CCP(=O)(OC)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,Activity,,,,CHEMBL4621464,Mutagenicity in Escherichia coli WP2 uvrA/pKM101 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621519,Mutagenicity in Salmonella typhimurium LT2 TA1537 in absence of S9 microsomes by Ames test,T,BAO_0000019,assay format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL3930002,Cl.O=C(O)C[C@@H](c1ccc(Cl)c(F)c1)N(Cc1ccc(OCCN2C(=O)CCC2=O)c(F)c1)CC1CC1,Activity,,,,CHEMBL3865123,Mutagenicity in Salmonella typhimurium by Ames II assay,T,BAO_0000019,assay format,CHEMBL3864164,Scientific Literature,Bioorg Med Chem Lett,2016.0,Non-Toxic
CHEMBL3753839,O=S1(=O)CCCN1CC(O)Cn1c2ccccc2c2ccccc21,Activity,,,,CHEMBL3757656,Genotoxicity in Salmonella typhimurium by Ames assay,T,BAO_0000218,organism-based format,CHEMBL3751804,Scientific Literature,Bioorg Med Chem Lett,2016.0,Non-toxic
CHEMBL3684869,CC[C@@H](C[C@H]1COC(N)=N1)c1ccccc1,Activity,,,,CHEMBL3783774,Mutagenicity in Salmonella typhimurium by Ames test,T,BAO_0000218,organism-based format,CHEMBL3779872,Scientific Literature,ACS Med Chem Lett,2016.0,Non-toxic
CHEMBL4636064,CCN1CCN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)CC1,Activity,,,,CHEMBL4604984,Mutagenicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4602691,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4640031,C[C@@H]1CN(C(=O)Nc2cc(-c3cn([C@H]4CC[C@@](C)(O)CC4)c4cnccc34)ccn2)C[C@H](C)O1,Activity,,,,CHEMBL4604985,Genotoxicity in human TK6 cells by micronucleus test,T,BAO_0000219,cell-based format,CHEMBL4602691,Scientific Literature,J Med Chem,2020.0,Toxic
CHEMBL4787597,CC[C@H](O[C@H]1C[C@@](C)(O)[C@H](O[C@H]2CC[C@H](OC(=O)[C@H](C)[C@H](O)c3ccc4c(c3)C(=O)C=C(C)C4=O)[C@@H](C)O2)[C@H](C)O1)[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H]1OC(=O)/C=C/[C@H](C)[C@H](O)C[C@H](O)CCC[C@@H](O)CC[C@@H](C)[C@H](O)C(=O)[C@@]2(O)C[C@@H](O)C[C@@H](C[C@@H](O)C[C@H](O)C[C@H](O)CCC[C@H](O)/C=C/[C@@H]1C)O2,Activity,,,,CHEMBL4724715,Antifungal activity against Cunninghamella ICBG752 at 100 ug measured after 21 days by ISP-2 agar based assay,F,BAO_0000218,organism-based format,CHEMBL4715906,Scientific Literature,Bioorg Med Chem,2021.0,Not Active
CHEMBL4550016,C(=N/Cc1cc(C/N=C/c2cccs2)cc(-c2cc(C/N=C/c3cccs3)cc(C/N=C/c3cccs3)c2)c1)\c1cccs1,Activity,,,,CHEMBL4385910,Antiviral activity against Zika virus harboring subgenomic GFP replicon infected in African green monkey Vero cells assessed as reduction in viral infection at 100 uM preincubated for 30 mins followed by viral infection and measured after 72 hrs,F,BAO_0000218,organism-based format,CHEMBL4385601,Scientific Literature,J Med Chem,2019.0,Active
CHEMBL4757016,CC(=O)N1CC2(CC(NC(=O)c3cc(-c4ccccc4)no3)C2)C1,Activity,,,,CHEMBL4701241,Genotoxicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4699452,Scientific Literature,Bioorg Med Chem Lett,2020.0,Non-Toxic
CHEMBL4176968,CC[C@@]1(CC(=O)O)CCc2cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ccc2C1=O,Activity,,,,CHEMBL4144952,Mutagenicity in Salmonella typhimurium TA100 in presence of S9 fraction by Ames test,T,BAO_0000218,organism-based format,CHEMBL4138301,Scientific Literature,ACS Med Chem Lett,2018.0,Non-Toxic
CHEMBL1162293,Nc1cccc(C(F)(F)F)c1,Activity,,,,CHEMBL4144956,Mutagenicity in Salmonella typhimurium TA98 in absence of S9 fraction by Ames test,T,BAO_0000218,organism-based format,CHEMBL4138301,Scientific Literature,ACS Med Chem Lett,2018.0,Non-Toxic
CHEMBL4170934,CCC1(CC(=O)O)CCc2cc(-c3ccc(N)cc3)ccc2C1=O,Activity,,,,CHEMBL4144950,Mutagenicity in Salmonella typhimurium TA1537 in presence of S9 fraction by Ames test,T,BAO_0000218,organism-based format,CHEMBL4138301,Scientific Literature,ACS Med Chem Lett,2018.0,Toxic
CHEMBL4646408,Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@@H]1CCCC[C@H]1O,Activity,,,,CHEMBL4606518,Genotoxicity in Salmonella typhimurium TA100 at 0.004 to 5 mg/ml measured after 90 mins in presence of rat S9 fraction by mini-Ames test,T,BAO_0000220,subcellular format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Not Determined
CHEMBL4634455,Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2C1CC1,Activity,,,,CHEMBL4606519,Genotoxicity in Salmonella typhimurium TA98 at 0.004 to 5 mg/ml measured after 90 mins in absence of rat S9 fraction by mini-Ames test,T,BAO_0000019,assay format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4642579,N#Cc1ccnc(Oc2nn([C@H]3C[C@H](F)C3)c3ncnc(N)c23)c1,Activity,,,,CHEMBL4606519,Genotoxicity in Salmonella typhimurium TA98 at 0.004 to 5 mg/ml measured after 90 mins in absence of rat S9 fraction by mini-Ames test,T,BAO_0000019,assay format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4127796,COc1ccc2[nH]c(=O)c(-c3ccccc3)c(O)c2c1,Activity,,,,CHEMBL4119736,Genotoxicity in Salmonella typhimurium TA104 harboring RecN2-4 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in absence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic
CHEMBL4129100,Cc1c(O)c2ccccc2[nH]c1=O,Activity,,,,CHEMBL4119738,Genotoxicity in Salmonella typhimurium TA104 harboring Pr1 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in absence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic
CHEMBL4435054,CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,Activity,,,,CHEMBL4415889,Genotoxicity in Salmonella typhimurium TA1537 by Ames test,T,BAO_0000019,assay format,CHEMBL4414586,Scientific Literature,J Med Chem,2019.0,Non-Toxic
CHEMBL4102993,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)c3cnccn3)c(OC)c2)ccc1OC(=O)c1cnccn1,Activity,,,,CHEMBL4046881,Antibacterial activity against trimethoprim-sulfamethoxazole-resistant Stenotrophomonas maltophilia assessed as inhibition of microbial growth up to 50 ug/ml incubated for 24 hrs by microdilution assay,F,BAO_0000019,assay format,CHEMBL4043204,Scientific Literature,Bioorg Med Chem,2017.0,Not Active
CHEMBL4072463,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OCCN3CCCCC3)c(OC)c2)ccc1O,Activity,,,,CHEMBL4046881,Antibacterial activity against trimethoprim-sulfamethoxazole-resistant Stenotrophomonas maltophilia assessed as inhibition of microbial growth up to 50 ug/ml incubated for 24 hrs by microdilution assay,F,BAO_0000019,assay format,CHEMBL4043204,Scientific Literature,Bioorg Med Chem,2017.0,Not Active
CHEMBL4076470,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OCCN3CCOCC3)c(OC)c2)ccc1O,Activity,,,,CHEMBL4046881,Antibacterial activity against trimethoprim-sulfamethoxazole-resistant Stenotrophomonas maltophilia assessed as inhibition of microbial growth up to 50 ug/ml incubated for 24 hrs by microdilution assay,F,BAO_0000019,assay format,CHEMBL4043204,Scientific Literature,Bioorg Med Chem,2017.0,Not Active
CHEMBL4102181,O=C(c1cccc(F)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,Activity,,,,CHEMBL4046797,Genotoxicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4043199,Scientific Literature,Bioorg Med Chem Lett,2017.0,Non-Toxic
CHEMBL4065528,Cc1cn2nc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,Activity,,,,CHEMBL4052065,Genotoxicity in Salmonella typhimurium TA98 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Non-Toxic
CHEMBL4092204,Cc1nc2c(F)cc(NC(=O)c3ccc(N4CCNCC4)cc3F)cc2o1,Activity,,,,CHEMBL4052064,Genotoxicity in Salmonella typhimurium TA97 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Non-Toxic
CHEMBL4064782,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,Activity,,,,CHEMBL4052065,Genotoxicity in Salmonella typhimurium TA98 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Toxic
CHEMBL4065528,Cc1cn2nc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,Activity,,,,CHEMBL4052066,Genotoxicity in Salmonella typhimurium TA100 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Non-Toxic
CHEMBL4798571,CN(C)CCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCCC(=O)NO)cc3o2)cc1.Cl,Activity,,,,CHEMBL4774145,Genotoxicity in Salmonella typhimurium WP2 uvrA (pKM 101) by Ames test,T,BAO_0000019,assay format,CHEMBL4765432,Scientific Literature,Eur J Med Chem,2020.0,Non-Toxic
CHEMBL4560040,c1coc(CNCc2cc(CNCc3ccco3)cc(-c3cc(CNCc4ccco4)cc(Cn4cc(COCCOCCOCCOCc5cn(Cc6cc(CNCc7ccco7)cc(-c7cc(CNCc8ccco8)cc(CNCc8ccco8)c7)c6)nn5)nn4)c3)c2)c1,Activity,,,,CHEMBL4385910,Antiviral activity against Zika virus harboring subgenomic GFP replicon infected in African green monkey Vero cells assessed as reduction in viral infection at 100 uM preincubated for 30 mins followed by viral infection and measured after 72 hrs,F,BAO_0000218,organism-based format,CHEMBL4385601,Scientific Literature,J Med Chem,2019.0,Active
CHEMBL4764725,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1csc2ccc(F)cc12,Activity,,,,CHEMBL4681791,Genotoxicity in Salmonella typhimurium TA100 at 0.03 to 2.25 ug/plate incubated for 48 hrs in absence of liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4680103,Scientific Literature,J Med Chem,2016.0,Non-Toxic
CHEMBL351487,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,Activity,,,,CHEMBL4775338,Genotoxicity in Salmonella typhimurium TA98 up to 349 uM incubated for 48 hrs in absence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4765469,Scientific Literature,J Med Chem,2021.0,Toxic
CHEMBL4787625,O=C(CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1)c1ccc2c(c1)OCO2,Activity,,,,CHEMBL4681737,Genotoxicity in Salmonella typhimurium in presence of metabolic activation by SOS/umu test,T,BAO_0000019,assay format,CHEMBL4680103,Scientific Literature,J Med Chem,2016.0,Non-Toxic
CHEMBL3989970,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,Activity,,,,CHEMBL4178398,Mutagenicity in Salmonella typhimurium by Ames test,T,BAO_0000218,organism-based format,CHEMBL4177539,Scientific Literature,J Med Chem,2017.0,Non-Toxic
CHEMBL4753698,O=C1N2C[C@@H](CC[C@H]2F)N1OS(=O)(=O)[O-].[Na+],Activity,,,,CHEMBL4706323,Genotoxicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4699665,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL324519,Oc1nc2ccccc2c(O)c1-c1ccccc1,Activity,,,,CHEMBL4119736,Genotoxicity in Salmonella typhimurium TA104 harboring RecN2-4 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in absence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic
CHEMBL1880415,COc1cccc2c(O)c(-c3ccccc3)c(O)nc12,Activity,,,,CHEMBL4119736,Genotoxicity in Salmonella typhimurium TA104 harboring RecN2-4 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in absence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic
CHEMBL4129100,Cc1c(O)c2ccccc2[nH]c1=O,Activity,,,,CHEMBL4119737,Genotoxicity in Salmonella typhimurium TA104 harboring RecN2-4 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in presence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic
CHEMBL1880415,COc1cccc2c(O)c(-c3ccccc3)c(O)nc12,Activity,,,,CHEMBL4119737,Genotoxicity in Salmonella typhimurium TA104 harboring RecN2-4 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in presence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic
CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Activity,,,,CHEMBL4119737,Genotoxicity in Salmonella typhimurium TA104 harboring RecN2-4 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in presence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Not Determined
CHEMBL4797237,CCN1CCN(c2nc3cc(OC)ccc3nc2N2CCCC2)CC1,Activity,,,,CHEMBL4713456,"Vasorelaxant activity in C57 mouse thoracic aortic rings containing endothelium assessed as reduction in phenylephrine-induced contractions at 3 to 300 uM pretreated with nitric oxide synthase inhibitor, L-NAME and measured for 16 mins by myograph method",F,BAO_0000221,tissue-based format,CHEMBL4706661,Scientific Literature,Bioorg Med Chem Lett,2021.0,Active
CHEMBL4793334,CCOC(=O)c1cn(-c2c([N+](=O)[O-])ncn2C)nn1,Activity,,,,CHEMBL4682808,Mutagenicity in Salmonella typhimurium TA102 measured after 20 mins in presence of S9 fraction by microsome assay,T,BAO_0000220,subcellular format,CHEMBL4680133,Scientific Literature,Eur J Med Chem,2020.0,Toxic
CHEMBL4567446,COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2c(cnn2C(C)C)C3)cc(-c2ccc(C(=O)O)cc2)n1,Activity,,,,CHEMBL4669883,Genotoxicity in human TK6 cells by micronucleus test,T,BAO_0000219,cell-based format,CHEMBL4665761,Scientific Literature,J Med Chem,2020.0,Non-Toxic
CHEMBL4524761,CCCCCCCCCC(=O)NCCC(NC(=O)CCCCCCCCC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,Activity,,,,CHEMBL4410420,Binding affinity to POPC large unilamellar vesicle at 0.2 mM by ITC method,B,BAO_0000019,assay format,CHEMBL4406885,Scientific Literature,Bioorg Med Chem,2019.0,Not Active
CHEMBL4554063,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](C)NC(=O)[C@@H]1CCCN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O,Activity,,,,CHEMBL4340699,Substrate activity at N-terminal His6-tagged recombinant Paramecium bursaria chlorella virus 1 CPH expressed in Escherichia coli Rosetta 2 (DE3) cells assessed as substrate hydroxylation at 100 uM incubated for 16 hrs in presence of 2OG by MALDI TOF MS analysis,B,BAO_0000219,cell-based format,CHEMBL4340506,Scientific Literature,Bioorg Med Chem,2019.0,Not Active
CHEMBL4079276,Cc1cncc(Cc2cc(-c3ccccc3)no2)c1,Activity,,,,CHEMBL4016925,Mutagenicity in Salmonella typhimurium TA98 up to 100 uM in presence of rat liver S9 fraction by Ames 2 assay,T,BAO_0000019,assay format,CHEMBL4014346,Scientific Literature,J Med Chem,2017.0,Non-Toxic
CHEMBL4435054,CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,Activity,,,,CHEMBL4415886,Genotoxicity in Salmonella typhimurium TA98 by Ames test,T,BAO_0000019,assay format,CHEMBL4414586,Scientific Literature,J Med Chem,2019.0,Non-Toxic
CHEMBL4471825,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)C(C)(C)C,Activity,,,,CHEMBL4415888,Genotoxicity in Salmonella typhimurium TA1535 by Ames test,T,BAO_0000019,assay format,CHEMBL4414586,Scientific Literature,J Med Chem,2019.0,Non-Toxic
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,Activity,,,,CHEMBL4423161,Mutagenicity in Salmonella typhimurium TA97 at 500 uM by Ames test,T,BAO_0000019,assay format,CHEMBL4422618,Scientific Literature,Eur J Med Chem,2019.0,Non-Toxic
CHEMBL4447215,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)O)C(C)C,Activity,,,,CHEMBL4367874,Disruption of large POPS unilamellar vesicle membrane assessed as release of carboxyfluorescein measured after 1 min by fluorescence based method,B,BAO_0000019,assay format,CHEMBL4364305,Scientific Literature,Eur J Med Chem,2019.0,Dose-dependent effect
CHEMBL4650316,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,Activity,,,,CHEMBL4827386,Mutagenicity in Salmonella typhimurium TA1535 in absence of liver S9 fraction by AMES test,T,BAO_0000019,assay format,CHEMBL4825708,Scientific Literature,J Med Chem,2021.0,Non-Toxic
CHEMBL4536105,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,Activity,,,,CHEMBL4312346,Mutagenicity in Salmonella typhimurium TA97 at 5 to 500 ug/plate in presence of s9 mix by Ames test,T,BAO_0000220,subcellular format,CHEMBL4311940,Scientific Literature,J Med Chem,2019.0,Non-Toxic
CHEMBL4865579,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(C)cn4C)CC2)cc1,Activity,,,,CHEMBL4826670,Mutagenicity in Salmonella typhimurium TA100 in presence of rat liver S9 fraction by AMES test,T,BAO_0000220,subcellular format,CHEMBL4825686,Scientific Literature,Eur J Med Chem,2021.0,Toxic
CHEMBL4847388,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3cc(F)c4[nH]ccc4c3)CC2)cc1,Activity,,,,CHEMBL4826670,Mutagenicity in Salmonella typhimurium TA100 in presence of rat liver S9 fraction by AMES test,T,BAO_0000220,subcellular format,CHEMBL4825686,Scientific Literature,Eur J Med Chem,2021.0,Toxic
CHEMBL4847388,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3cc(F)c4[nH]ccc4c3)CC2)cc1,Activity,,,,CHEMBL4826724,Mutagenicity in Salmonella typhimurium TA1535 in presence of rat liver S9 fraction by AMES test,T,BAO_0000220,subcellular format,CHEMBL4825686,Scientific Literature,Eur J Med Chem,2021.0,Toxic
CHEMBL4873077,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1,Activity,,,,CHEMBL4826728,Mutagenicity in Salmonella typhimurium TA1537 in presence of rat liver S9 fraction by AMES test,T,BAO_0000220,subcellular format,CHEMBL4825686,Scientific Literature,Eur J Med Chem,2021.0,Non-Toxic
CHEMBL4846975,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(F)cn(C)c4c3)CC2)cc1,Activity,,,,CHEMBL4826730,Mutagenicity in Escherichia coli WP2 uvrA in presence of rat liver S9 fraction by AMES test,T,BAO_0000220,subcellular format,CHEMBL4825686,Scientific Literature,Eur J Med Chem,2021.0,Toxic
CHEMBL4855001,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(F)cn4C)CC2)cc1,Activity,,,,CHEMBL4826730,Mutagenicity in Escherichia coli WP2 uvrA in presence of rat liver S9 fraction by AMES test,T,BAO_0000220,subcellular format,CHEMBL4825686,Scientific Literature,Eur J Med Chem,2021.0,Toxic
CHEMBL4863064,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(Cl)cn4C)CC2)cc1,Activity,,,,CHEMBL4826731,Mutagenicity in Escherichia coli WP2 uvrA in absence of rat liver S9 fraction by AMES test,T,BAO_0000019,assay format,CHEMBL4825686,Scientific Literature,Eur J Med Chem,2021.0,Toxic
CHEMBL4176771,COc1ncc(-c2cc(O[C@@H]3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Activity,,,,CHEMBL4150496,Mutagenicity in Salmonella typhimurium TA98 at 0.5 to 500 ug/plate in absence of S9 fraction after 72 hrs by Ames test,T,BAO_0000218,organism-based format,CHEMBL4145625,Scientific Literature,J Med Chem,2018.0,Non-Toxic
