Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year
CHEMBL5183270,CCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O,permeability,'=',0.18,10^-6 cm/s,CHEMBL5151426,Permeability across apical to basal side in human Caco-2 cells preincubated with verapamil for 30 mins followed by compound addition measured at 0.5 to 2 hrs by LC-MS analysis,A,BAO_0000219,cell-based format,CHEMBL5149989,Scientific Literature,J Med Chem,2021.0
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,permeability,'=',25.7,10^-6 cm/s,CHEMBL5151426,Permeability across apical to basal side in human Caco-2 cells preincubated with verapamil for 30 mins followed by compound addition measured at 0.5 to 2 hrs by LC-MS analysis,A,BAO_0000219,cell-based format,CHEMBL5149989,Scientific Literature,J Med Chem,2021.0
CHEMBL5205327,c1cncc(-c2cnc(NCc3cccc4c3CCO4)n3cnnc23)c1,permeability,'=',30.0,10^-6 cm/s,CHEMBL5163240,Permeability across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 2 hrs by LC/MS/MS analysis,A,BAO_0000219,cell-based format,CHEMBL5154826,Scientific Literature,J Med Chem,2022.0
CHEMBL5087754,CN(C[C@@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc21,permeability,'=',1000.0,nm/s,CHEMBL5048794,Permeability of compound at pH 7.4 incubated for 4 hrs by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5046278,Scientific Literature,J Med Chem,2022.0
CHEMBL5207969,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1CC1COC1,permeability,'=',7.2,10^-6 cm/s,CHEMBL5168878,Permeability of the compound at pH 7.4 incubated for 30 mins by UV plate reader based PAMPA assay,A,BAO_0000019,assay format,CHEMBL5154945,Scientific Literature,J Med Chem,2022.0
CHEMBL5189410,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(CCc3ccccc3)c2ncn1CCO,permeability,'>',1000.0,10^-6 cm/s,CHEMBL5168878,Permeability of the compound at pH 7.4 incubated for 30 mins by UV plate reader based PAMPA assay,A,BAO_0000019,assay format,CHEMBL5154945,Scientific Literature,J Med Chem,2022.0
CHEMBL5189378,COc1cc(OC)c(F)c(COc2cnc(Nc3cnc(N4CCC(N5CCN(C)CC5)CC4)nc3)nc2)c1F,permeability,'=',18.4,10^-6 cm/s,CHEMBL5121794,Permeability of the compound in aqueous buffer at pH 6.5 incubated for 2 hrs by PAMPA based HPLC analysis,A,BAO_0000019,assay format,CHEMBL5120772,Scientific Literature,Bioorg Med Chem,2022.0
CHEMBL4751166,Nc1cc(C(CCNC23CCC(c4ccccc4)(CC2)OC3)c2ccccc2)c2nn[nH]c2n1,permeability,'=',104.0,nm/s,CHEMBL4703107,Permeability of compound at pH 7.4 by PAMPA assay,A,BAO_0000019,assay format,CHEMBL4699540,Scientific Literature,Bioorg Med Chem,2020.0
CHEMBL4443264,O=S(=O)(/C=C/c1ccc(O)c(O)c1)CCCC1CCCC1,permeability,'=',6.84,10^-6 cm/s,CHEMBL5128296,Permeability of the compound,A,BAO_0000019,assay format,CHEMBL5126541,Scientific Literature,Eur J Med Chem,2022.0
CHEMBL826,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,permeability,'=',0.9,10^-6 cm/s,CHEMBL4709045,Permeability of the compound by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4706524,Scientific Literature,Eur J Med Chem,2020.0
CHEMBL5173939,CN(C)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccs2)c1,permeability,'=',6.82,10^-6 cm/s,CHEMBL5142620,Permeability of compound incubated for 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL5137095,Scientific Literature,J Med Chem,2022.0
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,permeability,'=',1.2,10^-5 cm/s,CHEMBL4711590,Apparent permeability from basolateral to apical side in MDCK2-MDR1 measured upto 120 mins,A,BAO_0000221,tissue-based format,CHEMBL4706608,Scientific Literature,Eur J Med Chem,2021.0
CHEMBL4861646,O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,permeability,'=',35.24,10^-6 cm/s,CHEMBL4817043,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL4813992,Scientific Literature,Eur J Med Chem,2021.0
CHEMBL5206403,COc1ccc(Cl)c2oc3cc(N4CCC(C(=O)O)C4)ccc3c(=O)c12,permeability,'=',0.68,10^-6 cm/s,CHEMBL5142773,Permeability of the compound by PAMPA analysis,A,BAO_0000019,assay format,CHEMBL5137099,Scientific Literature,J Med Chem,2022.0
CHEMBL5170791,O=C(O)[C@H]1CCN(c2ccc3c(=O)c4c(Cl)ccc(Cl)c4oc3c2)C1,permeability,'=',1.19,10^-6 cm/s,CHEMBL5142773,Permeability of the compound by PAMPA analysis,A,BAO_0000019,assay format,CHEMBL5137099,Scientific Literature,J Med Chem,2022.0
CHEMBL4876022,COc1ccc(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)c1,permeability,'=',67.1,10^-6 cm/s,CHEMBL4821034,Permeability of compound by PAMPA assay,A,BAO_0000019,assay format,CHEMBL4819045,Scientific Literature,Bioorg Med Chem Lett,2021.0
CHEMBL2088010,O=C(Nc1ccc([N+](=O)[O-])cc1)c1cc(Cl)ccc1O,permeability,'=',127.1,10^-6 cm/s,CHEMBL4821034,Permeability of compound by PAMPA assay,A,BAO_0000019,assay format,CHEMBL4819045,Scientific Literature,Bioorg Med Chem Lett,2021.0
CHEMBL4743210,COc1cc(CNC(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,permeability,'=',11.5,10^-6 cm/s,CHEMBL4712663,Permeability of the compound in PBS/EtOH buffer (70:30) by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4706642,Scientific Literature,J Med Chem,2021.0
CHEMBL5191140,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)Nc1ccc(-c2ccc(OCc3ccccc3)c(C(=O)O)c2)cc1,permeability,'=',0.488,10^-6 cm/s,CHEMBL5136184,Permeability of the compound in PBS buffer at pH 7.4 measured after 18 hrs by UV plate reader based PAMPA assay,A,BAO_0000019,assay format,CHEMBL5131539,Scientific Literature,J Med Chem,2022.0
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,permeability,'=',4.36,10^-6 cm/s,CHEMBL5136184,Permeability of the compound in PBS buffer at pH 7.4 measured after 18 hrs by UV plate reader based PAMPA assay,A,BAO_0000019,assay format,CHEMBL5131539,Scientific Literature,J Med Chem,2022.0
CHEMBL4594419,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,permeability,'=',336.0,nm/s,CHEMBL4842063,Permeability of the compound at pH 7.4 by PAMPA,A,BAO_0000019,assay format,CHEMBL4840365,Scientific Literature,ACS Med Chem Lett,2021.0
CHEMBL5076859,O=C(O)c1ccc2cc(CNC(=O)c3cnn4cccnc34)oc2c1,permeability,'=',1.0,nm/s,CHEMBL5045545,Permeability of the compound at pH 7.4 by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5042542,Scientific Literature,J Med Chem,2022.0
CHEMBL4790720,CC(C)(C)c1ccc(C(=O)Nc2cc(Cl)c(-c3ccccc3)cc2C(=O)O)cc1,permeability,'=',6.7,10^-6 cm/s,CHEMBL4731859,Permeability of compound by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4725488,Scientific Literature,ACS Med Chem Lett,2020.0
CHEMBL5190122,Cc1cc(OC(=O)c2ccc(NC(=N)N)cc2)no1.Cl,permeability,'=',5.0,nm/s,CHEMBL5129490,Permeability of the compound at pH 7.4 by PAMPA,A,BAO_0000019,assay format,CHEMBL5126593,Scientific Literature,J Med Chem,2022.0
CHEMBL4095602,CC1=CCC[C@H]1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)C(C)(C)C)c1O,permeability,'=',364.0,nm/s,CHEMBL4037527,Passive permeability in MDCK2-MDR1 cells transduced with BacMam2-BCRP at 3 uM after 90 mins by Transwell assay,A,BAO_0000219,cell-based format,CHEMBL4033786,Scientific Literature,J Med Chem,2018.0
CHEMBL5069779,Cc1cc(-c2ccc(OC[C@@](C)(N)CC(C)C)c(C(F)(F)F)c2)ccn1,permeability,'=',360.0,nm/s,CHEMBL5049607,Permeability of compound at pH 5.5 measured after 4 hrs by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5046296,Scientific Literature,J Med Chem,2022.0
CHEMBL5200140,C[C@@](O)(CNC(=O)c1nc(-c2ccc(CN3CCNCC3)cc2)cnc1N)C(F)(F)F,permeability,'=',42.0,%,CHEMBL5121995,Permeability of compound by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5120784,Scientific Literature,Bioorg Med Chem Lett,2022.0
CHEMBL5200388,Nc1ncc(-c2ccc(CN3CCC(N4CCCC4)CC3)cc2)nc1C(=O)N[C@H]1CC[C@H](O)CC1,permeability,'=',62.0,%,CHEMBL5121995,Permeability of compound by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5120784,Scientific Literature,Bioorg Med Chem Lett,2022.0
CHEMBL5202937,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1[nH]c2ccccc2c1Cl)c1ccc(F)cc1Cl,permeability,'=',1.25,10^-6 cm/s,CHEMBL5147651,Permeability of the compound from basolateral to apical side in human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL5143670,Scientific Literature,Bioorg Med Chem Lett,2022.0
CHEMBL5087175,Cc1noc(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,permeability,'=',229.0,nM/s,CHEMBL5054307,Permeability coefficient across basolateral to apical side in human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL5053512,Scientific Literature,J Med Chem,2021.0
CHEMBL5080984,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc(C(=O)CCC5CCN(Cc6cc[nH]c6)CC5)cc4)CC3)c2c1,permeability,'=',4.77,10^-6 cm/s,CHEMBL5047398,Permeability of compound by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL5046241,Scientific Literature,Eur J Med Chem,2022.0
CHEMBL4748630,CN(CCCCOc1cc(O)c2c(=O)c3ccccc3oc2c1)Cc1cccc(O)c1,permeability,'=',12.87,10^-6 cm/s,CHEMBL4736532,Permeability of compound in pH 7.4 PBS/EtOH buffer (7:3) incubated for 18 hrs by UV plate reader based PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4732154,Scientific Literature,Eur J Med Chem,2021.0
CHEMBL4747302,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3oc2c1)Cc1ccc(OC(=O)NC2CCCCC2)cc1,permeability,'=',7.36,10^-6 cm/s,CHEMBL4736532,Permeability of compound in pH 7.4 PBS/EtOH buffer (7:3) incubated for 18 hrs by UV plate reader based PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4732154,Scientific Literature,Eur J Med Chem,2021.0
CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,permeability,'=',10.86,10^-6 cm/s,CHEMBL4736532,Permeability of compound in pH 7.4 PBS/EtOH buffer (7:3) incubated for 18 hrs by UV plate reader based PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4732154,Scientific Literature,Eur J Med Chem,2021.0
CHEMBL4757680,Cc1cccc([C@H](CC(=O)O)C(=O)N2CC[C@@H](CCc3ccc4c(n3)NCCC4)C2)c1,permeability,'=',176.0,nm/s,CHEMBL4709548,Passive permeability of compound in MDCK cells,A,BAO_0000219,cell-based format,CHEMBL4706543,Scientific Literature,Eur J Med Chem,2020.0
CHEMBL4528898,COc1ccc([C@@H]2[C@@H](O)[C@H](O)[C@@H](C)N2C)cc1,permeability,'=',100.0,%,CHEMBL4481606,Permeability of the compound in simulated dialysis membrane at pH 6.8 measured within 6 hrs using solid lipid nanoparticle formulation by Franz diffusion cell-based spectrophotometric method,A,BAO_0000249,cell membrane format,CHEMBL4480414,Scientific Literature,Bioorg Med Chem,2019.0
CHEMBL4460187,Clc1cccc(OCc2cc(OC[C@@H]3CCCN3)no2)c1.O=C(O)C(F)(F)F,permeability,'=',2.0,10'-6 cm/s,CHEMBL4426172,Permeability of the compound after 18 hrs by PAMPA assay,A,BAO_0000019,assay format,CHEMBL4425114,Scientific Literature,J Med Chem,2016.0
CHEMBL5174202,CC(C)(C)c1cc(Cl)c(Cl)cc1-n1c(O)nnc1Sc1ccc(C(F)(F)F)cn1,permeability,'=',2.1,10^-6 cm/s,CHEMBL5157657,Passive permeability of the compound across apical to basolateral at 100 uM incubated for 5 hrs by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5154700,Scientific Literature,J Med Chem,2022.0
CHEMBL5194891,CCN(CC)CCCN(C)Cc1cccc(C(=O)Nc2sc3c(c2C(=O)N/N=C/c2ccc(Cl)c(C(F)(F)F)c2)CCN(C2CC2)C3)c1,permeability,'=',0.051,10^-6 cm/s,CHEMBL5157657,Passive permeability of the compound across apical to basolateral at 100 uM incubated for 5 hrs by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5154700,Scientific Literature,J Med Chem,2022.0
CHEMBL5189512,CCN(CC)CCOCCOCCOc1cccc(C(=O)Nc2sc3c(c2C(=O)N/N=C/c2ccc(Cl)c(C(F)(F)F)c2)CCC(C)(C)C3)c1,permeability,'<',0.025,10^-6 cm/s,CHEMBL5157657,Passive permeability of the compound across apical to basolateral at 100 uM incubated for 5 hrs by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5154700,Scientific Literature,J Med Chem,2022.0
CHEMBL5208550,CCN(CC)CCOCCOCCOc1cccc(C(=O)Nc2sc3c(c2C(=O)N/N=C/c2ccc(Cl)c(C(F)(F)F)c2)CCN(C2CC2)C3)c1,permeability,'=',0.23,10^-6 cm/s,CHEMBL5157657,Passive permeability of the compound across apical to basolateral at 100 uM incubated for 5 hrs by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5154700,Scientific Literature,J Med Chem,2022.0
CHEMBL4302506,COCc1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,permeability,'=',44.9,10^-6 cm/s,CHEMBL5128825,Permeability across apical to basolateral side in human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL5126560,Scientific Literature,Bioorg Med Chem Lett,2022.0
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,permeability,'=',16.8,10^-6 cm/s,CHEMBL5166024,Permeability of the compound by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL5154888,Scientific Literature,Eur J Med Chem,2022.0
CHEMBL5202351,CC(C)C[C@H](N)c1cc(C#N)c2cc(-c3ccncc3)ccc2n1,permeability,'=',96.9,10^-6 cm/s,CHEMBL5159139,Permeability of the compound at pH 7.4 by PAMPA,A,BAO_0000019,assay format,CHEMBL5154743,Scientific Literature,J Med Chem,2022.0
CHEMBL5183467,O=C(Nc1ccc2c(=O)c3cccc(F)c3oc2c1)c1ccccc1,permeability,'=',0.22,10^-6 cm/s,CHEMBL5142773,Permeability of the compound by PAMPA analysis,A,BAO_0000019,assay format,CHEMBL5137099,Scientific Literature,J Med Chem,2022.0
CHEMBL5198147,O=c1c2cnc(N3CCCC3)cc2oc2c(Cl)cccc12,permeability,'=',6.94,10^-6 cm/s,CHEMBL5142773,Permeability of the compound by PAMPA analysis,A,BAO_0000019,assay format,CHEMBL5137099,Scientific Literature,J Med Chem,2022.0
CHEMBL5200770,O=C(O)C1CCN(c2cc3oc4c(Cl)cccc4c(=O)c3cn2)C1,permeability,'=',0.96,10^-6 cm/s,CHEMBL5142773,Permeability of the compound by PAMPA analysis,A,BAO_0000019,assay format,CHEMBL5137099,Scientific Literature,J Med Chem,2022.0
CHEMBL5184876,CCS(=O)(=O)Nc1ccc(Oc2ccc(Cl)cc2)c(-c2cn(C)c(=O)c3ccccc23)c1,permeability,'=',2.7,10^-6 cm/s,CHEMBL5125922,Permeability in MDCK-MDR1 cells,A,BAO_0000219,cell-based format,CHEMBL5120946,Scientific Literature,J Med Chem,2022.0
CHEMBL4443679,CCN(Cc1ccc(N(C)C)cc1)Cc1cc(-c2ccc(C(C)C(=O)OC)cc2F)ccc1O,permeability,'=',8.54,10'-6 cm/s,CHEMBL4424945,Permeability of the compound in pH 7.4 PBS/EtOH at 100 ug/ml after 18 hrs by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4422689,Scientific Literature,Bioorg Med Chem,2019.0
CHEMBL5178885,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)CC1,permeability,'=',8.4,10^-6 cm/s,CHEMBL5161350,Permeability of the compound by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL5154790,Scientific Literature,J Med Chem,2022.0
CHEMBL4762256,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)c(OC(C)C)cc1C1CCN(C)CC1,permeability,'=',1.3,cm/s,CHEMBL4716868,Permeability across apical to basolateral side in human Caco2 cells,A,BAO_0000219,cell-based format,CHEMBL4715698,Scientific Literature,Bioorg Med Chem Lett,2016.0
CHEMBL4170114,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,permeability,'=',12.9,nm/s,CHEMBL4835064,Permeability of the compound in PBS/EtOH buffer (70:30) incubated for 18 hrs by UV plate reader based PAMPA assay,A,BAO_0000019,assay format,CHEMBL4834403,Scientific Literature,J Med Chem,2021.0
CHEMBL4876823,COc1cc2nc(-c3ccc(C)o3)cc(NCC3C4CCC3CN(c3ncc(C(=O)NO)cn3)C4)c2cc1OC,permeability,'=',9.59,nm/s,CHEMBL4835064,Permeability of the compound in PBS/EtOH buffer (70:30) incubated for 18 hrs by UV plate reader based PAMPA assay,A,BAO_0000019,assay format,CHEMBL4834403,Scientific Literature,J Med Chem,2021.0
CHEMBL5186955,CCN(C)C(=O)Oc1ccc(C2CC(=O)c3c(OC(=O)N(C)CC)cc(OC(=O)N(C)CC)cc3O2)cc1,permeability,'=',20.4,10^-6 cm/s,CHEMBL5145520,Permeability of compound at 100 ug/mL by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL5143570,Scientific Literature,Bioorg Med Chem Lett,2022.0
CHEMBL4439500,O=C(N[C@H]1CC[C@@H](c2ccccc2)CC1)c1[nH]c(=O)[nH]c(=O)c1O,permeability,'=',427.0,nm/s,CHEMBL4327021,Permeability of compound at pH 5.5 by PAMPA,A,BAO_0000019,assay format,CHEMBL4325857,Scientific Literature,Bioorg Med Chem Lett,2018.0
CHEMBL4448686,O=C(N[C@H]1CC[C@@H](c2ccccc2)CC1)c1[nH]c(=O)n(Cc2ccccc2)c(=O)c1O,permeability,'=',277.0,nm/s,CHEMBL4327021,Permeability of compound at pH 5.5 by PAMPA,A,BAO_0000019,assay format,CHEMBL4325857,Scientific Literature,Bioorg Med Chem Lett,2018.0
CHEMBL4586520,Nc1c(C(=O)N[C@@H]2CC[C@H](c3ccccc3)c3ccccc32)[nH]c(=O)[nH]c1=O,permeability,'=',322.0,nm/s,CHEMBL4327022,Permeability of compound at pH 7.4 by PAMPA,A,BAO_0000019,assay format,CHEMBL4325857,Scientific Literature,Bioorg Med Chem Lett,2018.0
CHEMBL4867905,CCNC(=O)c1cc(Cc2ccccc2)nc(C(=O)NC)c1,permeability,'=',390.0,nm/s,CHEMBL4835102,Permeability of compound,A,BAO_0000019,assay format,CHEMBL4834404,Scientific Literature,J Med Chem,2021.0
CHEMBL4868943,CCNC(=O)c1ccc(O[C@H](C)c2ccccc2)c(-c2cn(C)nn2)c1,permeability,'=',420.0,nm/s,CHEMBL4835102,Permeability of compound,A,BAO_0000019,assay format,CHEMBL4834404,Scientific Literature,J Med Chem,2021.0
CHEMBL4858315,CCNC(=O)c1ccc(OCc2cccnc2)c(-c2cn(C)nn2)c1,permeability,'=',180.0,nm/s,CHEMBL4835102,Permeability of compound,A,BAO_0000019,assay format,CHEMBL4834404,Scientific Literature,J Med Chem,2021.0
CHEMBL1398529,CN(C)CCCNC(=O)c1ccc(-c2cc(O)c3ncccc3c2)cc1,permeability,'=',12.5,10^-6 cm/s,CHEMBL5141202,Permeability of compound in human Caco-2 cells,A,BAO_0000219,cell-based format,CHEMBL5137065,Scientific Literature,J Med Chem,2022.0
CHEMBL3917696,O=C(c1ccc2cc(Oc3ncc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,permeability,'=',1.5,10^-6 cm/s,CHEMBL5147700,Permeability of the compound by PAMPA assay,A,BAO_0000019,assay format,CHEMBL5143671,Scientific Literature,Bioorg Med Chem,2022.0
CHEMBL5182017,O=C(NCC(F)(F)F)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,permeability,'=',187.0,nm/s,CHEMBL5148568,Permeability of the compound in PRISMA HT buffer at pH 7.4 at 10 uM incubated for 3 hrs by PAMPA based LC/MS/MS analysis,A,BAO_0000019,assay format,CHEMBL5143716,Scientific Literature,J Med Chem,2022.0
CHEMBL181653,O=C(O)c1nc(-c2cccs2)nc(O)c1O,permeability,'=',0.0,10^-6 cm/s,CHEMBL5163703,Apparent permeability coefficient of the compound incubated for 5 hrs by LC-MS/MS analysis based PAMPA method,A,BAO_0000019,assay format,CHEMBL5154836,Scientific Literature,J Med Chem,2022.0
CHEMBL5201304,O=C(O)c1nc(Cc2cccs2)[nH]c(=O)c1O,permeability,'=',0.0,10^-6 cm/s,CHEMBL5163703,Apparent permeability coefficient of the compound incubated for 5 hrs by LC-MS/MS analysis based PAMPA method,A,BAO_0000019,assay format,CHEMBL5154836,Scientific Literature,J Med Chem,2022.0
CHEMBL5205946,COc1ccc(CNC(=O)c2nc(C)[nH]c(=O)c2O)cc1,permeability,'=',12.4,10^-6 cm/s,CHEMBL5163703,Apparent permeability coefficient of the compound incubated for 5 hrs by LC-MS/MS analysis based PAMPA method,A,BAO_0000019,assay format,CHEMBL5154836,Scientific Literature,J Med Chem,2022.0
CHEMBL216874,O=C(NCc1ccc(F)cc1)c1nc(-c2cccs2)nc(O)c1O,permeability,'=',1.1,10^-6 cm/s,CHEMBL5163703,Apparent permeability coefficient of the compound incubated for 5 hrs by LC-MS/MS analysis based PAMPA method,A,BAO_0000019,assay format,CHEMBL5154836,Scientific Literature,J Med Chem,2022.0
CHEMBL2088009,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc(Cl)ccc1O,permeability,'=',19.5,10^-6 cm/s,CHEMBL5135610,Permeability of compound incubated for 3 hrs by UV plate reader based PAMPA assay,A,BAO_0000019,assay format,CHEMBL5131509,Scientific Literature,Eur J Med Chem,2022.0
CHEMBL4872192,CCCCc1[nH]c(=O)c(S(=O)(=O)c2ccc(-n3cc(Cl)ccc3=O)cc2)c(O)c1-c1c(OC)cccc1OC,permeability,'=',285.0,nm/s,CHEMBL4810847,Permeability of the compound at pH 5.5 by PAMPA,A,BAO_0000019,assay format,CHEMBL4808235,Scientific Literature,Bioorg Med Chem Lett,2021.0
CHEMBL4878056,COc1cccc(OC)c1-n1c(COC(C)C)nc(=O)c(S(=O)(=O)c2ccc(-c3ccc(F)nc3)cc2)c1O,permeability,'=',75.0,nm/s,CHEMBL4810847,Permeability of the compound at pH 5.5 by PAMPA,A,BAO_0000019,assay format,CHEMBL4808235,Scientific Literature,Bioorg Med Chem Lett,2021.0
CHEMBL4877813,CCCCc1nc(=O)c(S(=O)(=O)c2ccccc2)c(O)n1-c1c(OC)cccc1OC,permeability,'=',141.0,nm/s,CHEMBL4810847,Permeability of the compound at pH 5.5 by PAMPA,A,BAO_0000019,assay format,CHEMBL4808235,Scientific Literature,Bioorg Med Chem Lett,2021.0
CHEMBL4865954,CCCCc1nc(=O)c(S(=O)(=O)c2ccc(C)cc2)c(O)n1-c1c(OC)cccc1OC,permeability,'=',243.0,nm/s,CHEMBL4810847,Permeability of the compound at pH 5.5 by PAMPA,A,BAO_0000019,assay format,CHEMBL4808235,Scientific Literature,Bioorg Med Chem Lett,2021.0
CHEMBL4878056,COc1cccc(OC)c1-n1c(COC(C)C)nc(=O)c(S(=O)(=O)c2ccc(-c3ccc(F)nc3)cc2)c1O,permeability,'=',4.0,nm/s,CHEMBL4810848,Permeability of the compound at pH 7.4 by PAMPA,A,BAO_0000019,assay format,CHEMBL4808235,Scientific Literature,Bioorg Med Chem Lett,2021.0
CHEMBL5197909,COc1cc(OC)c(F)c(COc2cnc(Nc3cnn(CCNC4CCN(C)CC4)c3)nc2)c1F.Cl.Cl.Cl,permeability,'<',1.4,10^-6 cm/s,CHEMBL5121794,Permeability of the compound in aqueous buffer at pH 6.5 incubated for 2 hrs by PAMPA based HPLC analysis,A,BAO_0000019,assay format,CHEMBL5120772,Scientific Literature,Bioorg Med Chem,2022.0
CHEMBL3964225,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(C(N)=O)[nH]c2c1=O,permeability,'=',2.4,10'-6 cm/s,CHEMBL4346341,Permeability in dog MDCK cells by PAMPA,A,BAO_0000219,cell-based format,CHEMBL4342522,Scientific Literature,J Med Chem,2020.0
CHEMBL5219485,CC[C@H](CC(=O)c1cc2cc(OC)c(OC)cc2[se]1)C(=O)O,permeability,'=',2.04,10^-6 cm/s,CHEMBL5216634,Permeability of the compound in PBS buffer incubated for 5 hrs by PAMPA-based LC-MS/MS analysis,A,BAO_0000019,assay format,CHEMBL5214933,Scientific Literature,J Med Chem,2022.0
CHEMBL5199449,COc1ccc(/C=C/C=C(/C(=O)N2CCN(c3ncccn3)CC2)c2ccccc2)c(OC)c1,permeability,'=',18.9,10^-6 cm/s,CHEMBL5158541,Permeability of the compound in PBS/EtOH buffer (70:30) incubated for 10 hrs by UV plate reader based PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL5154727,Scientific Literature,Eur J Med Chem,2022.0
CHEMBL4568610,CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Nc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,permeability,'=',3.59,10'-6 cm/s,CHEMBL4346341,Permeability in dog MDCK cells by PAMPA,A,BAO_0000219,cell-based format,CHEMBL4342522,Scientific Literature,J Med Chem,2020.0
CHEMBL4794019,CCCn1nc(CCc2c[nH]c3ccc(OC)cc23)oc1=O,permeability,'>',4.0,10^-6 cm/s,CHEMBL4767840,Permeability of compound by PAMPA-BBB assay,A,BAO_0000019,assay format,CHEMBL4765258,Scientific Literature,Eur J Med Chem,2020.0
