Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year,Comment,Concentration/Dosage Levels,Temperature Range,Time Duration,Metabolic Activation Presence,Cell/Tissue Type or Organism Used,Ames experiment
CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Activity,,,,CHEMBL3055683,Mutagenic activity in Salmonella enterica subsp. enterica serovar Typhimurium,T,BAO_0000218,organism-based format,CHEMBL3045543,Scientific Literature,Med Chem Res,2012.0,Non-toxic,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,False
CHEMBL487186,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,Activity,,,,CHEMBL3064143,Fungicidal activity against Monilinia fructicola isolate GADL193.04 assessed as reduction in colony diameter after 5 days,F,BAO_0000218,organism-based format,CHEMBL3045830,Scientific Literature,Crop Prot,2007.0,Active,,,,,Monilinia fructicola isolate GADL193.04,False
CHEMBL560579,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,Activity,,,,CHEMBL3064143,Fungicidal activity against Monilinia fructicola isolate GADL193.04 assessed as reduction in colony diameter after 5 days,F,BAO_0000218,organism-based format,CHEMBL3045830,Scientific Literature,Crop Prot,2007.0,Active,,,,,Monilinia fructicola isolate GADL193.04,False
CHEMBL560579,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,Activity,,,,CHEMBL3064142,Fungicidal activity against Monilinia fructicola isolate GADL133.04 assessed as reduction in colony diameter after 5 days,F,BAO_0000218,organism-based format,CHEMBL3045830,Scientific Literature,Crop Prot,2007.0,Active,,,,,Monilinia fructicola isolate GADL133.04,False
CHEMBL2088269,Cc1c(/N=C/c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,Activity,,,,CHEMBL3055683,Mutagenic activity in Salmonella enterica subsp. enterica serovar Typhimurium,T,BAO_0000218,organism-based format,CHEMBL3045543,Scientific Literature,Med Chem Res,2012.0,Toxic,,,,,Salmonella enterica subsp. enterica serovar Typhimurium,False
CHEMBL4642118,Cl.Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,Activity,,,,CHEMBL4604744,Genotoxicity in Salmonella typhimurium TA1537 in presence of metabolic activation,T,BAO_0000019,assay format,CHEMBL4602676,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,,,
CHEMBL4642118,Cl.Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,Activity,,,,CHEMBL4604723,Genotoxicity in Salmonella typhimurium TA100 in absence of metabolic activation,T,BAO_0000019,assay format,CHEMBL4602676,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,,,
CHEMBL4297674,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,Activity,,,,CHEMBL4616795,Mutagenicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4616583,Scientific Literature,J Med Chem,2019.0,Non-Toxic,,,,,Salmonella typhimurium,True
CHEMBL4646408,Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@@H]1CCCC[C@H]1O,Activity,,,,CHEMBL4606520,Genotoxicity in Salmonella typhimurium TA100 at 0.004 to 5 mg/ml measured after 90 mins in absence of rat S9 fraction by mini-Ames test,T,BAO_0000019,assay format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Not Determined,0.004 to 5 mg/ml,,after 90 mins,absence of S9 fraction,Salmonella typhimurium TA100,True
CHEMBL3092364,Cc1nc(N)sc1-c1cnc(C(C)(C)C)o1,Activity,,,,CHEMBL3097516,Mutagenicity in Salmonella typhimurium TA98 up to 2000 ug/ml by Ames fluctuation test,T,BAO_0000218,organism-based format,CHEMBL3091363,Scientific Literature,Bioorg Med Chem,2013.0,Toxic,up to 2000 ug/ml,,,,Salmonella typhimurium TA98,True
CHEMBL4469488,O=C(NCCc1cc(C(=O)NO)no1)c1ccc(Cl)c(Cl)c1,Activity,,,,CHEMBL4355700,Mutagenicity in Salmonella typhimurium TA1537 assessed as induction of >= 3 fold increase in revertant colonies at 1.5 to 1000 ug/well in presence of S9 fraction by Ames test,T,BAO_0000220,subcellular format,CHEMBL4354804,Scientific Literature,J Med Chem,2019.0,Non-Toxic,,,,,,
CHEMBL4440965,CNC(=O)C[C@@H]1C[C@@H](c2ccc(F)c(F)c2)[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)CN1,Activity,,,,CHEMBL4407420,"Toxicity in ICR mouse assessed as effect on biochemical parameter at 80 to 160 mg/kg, ig",T,BAO_0000218,organism-based format,CHEMBL4406807,Scientific Literature,J Med Chem,2019.0,Non-Toxic,,,,,,
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621462,Mutagenicity in Salmonella typhimurium LT2 TA98 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,presence of S9 microsomes,Salmonella typhimurium LT2 TA98,True
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621463,Mutagenicity in Salmonella typhimurium LT2 TA100 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,presence of S9 microsomes,Salmonella typhimurium LT2 TA100,True
CHEMBL4634268,CCP(=O)(OC)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,Activity,,,,CHEMBL4621463,Mutagenicity in Salmonella typhimurium LT2 TA100 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,presence of S9 microsomes,Salmonella typhimurium LT2 TA100,True
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621519,Mutagenicity in Salmonella typhimurium LT2 TA1537 in absence of S9 microsomes by Ames test,T,BAO_0000019,assay format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,absence of S9 microsomes,human ONS cells,False
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621540,Mutagenicity in Salmonella typhimurium LT2 TA98 in presence of hamster S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,,,
CHEMBL4634268,CCP(=O)(OC)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,Activity,,,,CHEMBL4621464,Mutagenicity in Escherichia coli WP2 uvrA/pKM101 in presence of S9 microsomes by Ames test,T,BAO_0000251,microsome format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,presence of S9 microsomes,Escherichia coli WP2 uvrA/pKM101,True
CHEMBL4638592,CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,Activity,,,,CHEMBL4621519,Mutagenicity in Salmonella typhimurium LT2 TA1537 in absence of S9 microsomes by Ames test,T,BAO_0000019,assay format,CHEMBL4619775,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,absence of S9 microsomes,human ONS cells,False
CHEMBL4647919,Cc1cc(Nc2nn(C3CC3)c3cnc(S(=O)(=O)N4CCC(O)CC4)cc23)ccc1F,Activity,,,,CHEMBL4606659,"Antiviral activity against HBV genotype D in hydrodynamic injection-based C57BL/6 mouse model of HBV infection assessed as inhibition of serum HBV DNA level at 50 mg/kg, po dosed twice daily for 7 days by real-time PCR analysis",F,BAO_0000218,organism-based format,CHEMBL4602735,Scientific Literature,J Med Chem,2020.0,Not Active,,,,,,
CHEMBL3930002,Cl.O=C(O)C[C@@H](c1ccc(Cl)c(F)c1)N(Cc1ccc(OCCN2C(=O)CCC2=O)c(F)c1)CC1CC1,Activity,,,,CHEMBL3865123,Mutagenicity in Salmonella typhimurium by Ames II assay,T,BAO_0000019,assay format,CHEMBL3864164,Scientific Literature,Bioorg Med Chem Lett,2016.0,Non-Toxic,,,,,Salmonella Typhimurium TA98,True
CHEMBL4749456,Cn1cnc([N+](=O)[O-])c1-n1cccn1,Activity,,,,CHEMBL4682810,Mutagenicity in Salmonella typhimurium TA97 assessed as revertant/ug measured after 20 mins in presence of S9 fraction by microsome assay,T,BAO_0000220,subcellular format,CHEMBL4680133,Scientific Literature,Eur J Med Chem,2020.0,Non-Toxic,,,,,,
CHEMBL4207629,C=C1OC2=C(C(=O)C(=O)c3c(O)cccc32)C1(C)C,Activity,,,,CHEMBL4191483,Antinociceptive activity in carrageenan-induced Swiss mouse model of mechanical hyperalgesia administered as intraplantar injection pretreated for 15 mins followed by carrageenan challenge after 3 hrs by Von Frey filament assay,F,BAO_0000218,organism-based format,CHEMBL4190213,Scientific Literature,J Nat Prod,2017.0,Dose-dependent effect,,,,,,
CHEMBL3758349,CC(CCNCC12CC3CC(CC(C3)C1)C2)Nc1ccnc2cc(Cl)ccc12,Activity,,,,CHEMBL3761660,Mutagenic activity in Salmonella typhimurium TA98 at 500 ug/ml by Ames test in absence of S9 fractions,T,BAO_0000218,organism-based format,CHEMBL3758104,Scientific Literature,J Med Chem,2016.0,Non-toxic,,,,,,
CHEMBL3753839,O=S1(=O)CCCN1CC(O)Cn1c2ccccc2c2ccccc21,Activity,,,,CHEMBL3757656,Genotoxicity in Salmonella typhimurium by Ames assay,T,BAO_0000218,organism-based format,CHEMBL3751804,Scientific Literature,Bioorg Med Chem Lett,2016.0,Non-toxic,,,,,Salmonella typhimurium,False
CHEMBL4471839,CN1CCCN(c2ncc(-c3ccc4/c(=N/c5cnccn5)ccn(C)c4c3)cn2)CC1,Activity,,,,CHEMBL4373182,Genotoxicity in Salmonella typhimurium TA100 at 5 to 100 uM in presence of S9 fraction by Ames test,T,BAO_0000220,subcellular format,CHEMBL4371073,Scientific Literature,J Med Chem,2019.0,Non-Toxic,,,,,,
CHEMBL4787293,O=C(NO)c1ccc(CN2CCC3(CC2)CN(Cc2ccccc2)c2ccccc23)cc1,Activity,,,,CHEMBL4731727,Mutagenicity in Salmonella typhimurium TA100 at 8 uM measured after 90 mins in presence of S9 fraction by Ames test,T,BAO_0000220,subcellular format,CHEMBL4725478,Scientific Literature,ACS Med Chem Lett,2020.0,Toxic,,,,,,
CHEMBL3684869,CC[C@@H](C[C@H]1COC(N)=N1)c1ccccc1,Activity,,,,CHEMBL3783774,Mutagenicity in Salmonella typhimurium by Ames test,T,BAO_0000218,organism-based format,CHEMBL3779872,Scientific Literature,ACS Med Chem Lett,2016.0,Non-toxic,,,,,Salmonella typhimurium,True
CHEMBL4636064,CCN1CCN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)CC1,Activity,,,,CHEMBL4604984,Mutagenicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4602691,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,,Salmonella typhimurium,True
CHEMBL4640031,C[C@@H]1CN(C(=O)Nc2cc(-c3cn([C@H]4CC[C@@](C)(O)CC4)c4cnccc34)ccn2)C[C@H](C)O1,Activity,,,,CHEMBL4604985,Genotoxicity in human TK6 cells by micronucleus test,T,BAO_0000219,cell-based format,CHEMBL4602691,Scientific Literature,J Med Chem,2020.0,Toxic,,,,,human TK6 cells,False
CHEMBL4787597,CC[C@H](O[C@H]1C[C@@](C)(O)[C@H](O[C@H]2CC[C@H](OC(=O)[C@H](C)[C@H](O)c3ccc4c(c3)C(=O)C=C(C)C4=O)[C@@H](C)O2)[C@H](C)O1)[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H]1OC(=O)/C=C/[C@H](C)[C@H](O)C[C@H](O)CCC[C@@H](O)CC[C@@H](C)[C@H](O)C(=O)[C@@]2(O)C[C@@H](O)C[C@@H](C[C@@H](O)C[C@H](O)C[C@H](O)CCC[C@H](O)/C=C/[C@@H]1C)O2,Activity,,,,CHEMBL4724715,Antifungal activity against Cunninghamella ICBG752 at 100 ug measured after 21 days by ISP-2 agar based assay,F,BAO_0000218,organism-based format,CHEMBL4715906,Scientific Literature,Bioorg Med Chem,2021.0,Not Active,100 ug,,after 21 days,,Cunninghamella ICBG752,False
CHEMBL4751615,CC(C)(CNC(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1)c1coc(-c2ccccc2)n1,Activity,,,,CHEMBL4737700,Antiinflammatory activity in human monocytes-derived macrophages assessed as inhibition of LPS-induced IL-23 secretion at 30 uM pretreated for 1 hr followed by LPS stimulation and measured after 24 hrs by homogenous time-resolved fluorescence assay,F,BAO_0000219,cell-based format,CHEMBL4732198,Scientific Literature,J Med Chem,2021.0,Active,,,,,,
CHEMBL4550016,C(=N/Cc1cc(C/N=C/c2cccs2)cc(-c2cc(C/N=C/c3cccs3)cc(C/N=C/c3cccs3)c2)c1)\c1cccs1,Activity,,,,CHEMBL4385910,Antiviral activity against Zika virus harboring subgenomic GFP replicon infected in African green monkey Vero cells assessed as reduction in viral infection at 100 uM preincubated for 30 mins followed by viral infection and measured after 72 hrs,F,BAO_0000218,organism-based format,CHEMBL4385601,Scientific Literature,J Med Chem,2019.0,Active,100 uM,,72 hrs,,African green monkey Vero cells,False
CHEMBL3891994,CC(C)(O)CNC(=O)c1cc(NC(=O)c2cc(-c3ccccn3)c(Cl)cc2Cl)n(-c2ccccc2)n1,Activity,,,,CHEMBL4309227,Genotoxicity in CHO cells assessed as aneugenicity by measuring whole chromosome loss after 24 hrs by propidium iodide staining based microscopic method,T,BAO_0000219,cell-based format,CHEMBL4308832,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4460719,NC(=O)c1cc(NC(=O)c2cc(-c3cccc(N)n3)ccc2Cl)n(-c2ccccc2)n1,Activity,,,,CHEMBL4309228,Genotoxicity in CHO cells assessed as clastogenicity by measuring chromosome breakage after 24 hrs by propidium iodide staining based microscopic method,T,BAO_0000219,cell-based format,CHEMBL4308832,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4744041,Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)N1CC(OC(C)C)C1,Activity,,,,CHEMBL4701209,Genotoxicity in Sprague-Dawley rat assessed as micronuclei formation by micronucleus assay,T,BAO_0000019,assay format,CHEMBL4699451,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,,,
CHEMBL4757016,CC(=O)N1CC2(CC(NC(=O)c3cc(-c4ccccc4)no3)C2)C1,Activity,,,,CHEMBL4701241,Genotoxicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4699452,Scientific Literature,Bioorg Med Chem Lett,2020.0,Non-Toxic,,,,,Salmonella typhimurium,True
CHEMBL4176968,CC[C@@]1(CC(=O)O)CCc2cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ccc2C1=O,Activity,,,,CHEMBL4144952,Mutagenicity in Salmonella typhimurium TA100 in presence of S9 fraction by Ames test,T,BAO_0000218,organism-based format,CHEMBL4138301,Scientific Literature,ACS Med Chem Lett,2018.0,Non-Toxic,,,,presence of S9 fraction,Salmonella typhimurium TA100,True
CHEMBL1162293,Nc1cccc(C(F)(F)F)c1,Activity,,,,CHEMBL4144956,Mutagenicity in Salmonella typhimurium TA98 in absence of S9 fraction by Ames test,T,BAO_0000218,organism-based format,CHEMBL4138301,Scientific Literature,ACS Med Chem Lett,2018.0,Non-Toxic,,,,absence of S9 fraction,Salmonella typhimurium TA98,True
CHEMBL4170934,CCC1(CC(=O)O)CCc2cc(-c3ccc(N)cc3)ccc2C1=O,Activity,,,,CHEMBL4144950,Mutagenicity in Salmonella typhimurium TA1537 in presence of S9 fraction by Ames test,T,BAO_0000218,organism-based format,CHEMBL4138301,Scientific Literature,ACS Med Chem Lett,2018.0,Toxic,,,,presence of S9 fraction,Salmonella typhimurium TA1537,True
CHEMBL4642118,Cl.Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,Activity,,,,CHEMBL4604743,Genotoxicity in Salmonella typhimurium TA1535 in presence of metabolic activation,T,BAO_0000019,assay format,CHEMBL4602676,Scientific Literature,J Med Chem,2020.0,Non-Toxic,,,,,,
CHEMBL4646408,Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2[C@@H]1CCCC[C@H]1O,Activity,,,,CHEMBL4606518,Genotoxicity in Salmonella typhimurium TA100 at 0.004 to 5 mg/ml measured after 90 mins in presence of rat S9 fraction by mini-Ames test,T,BAO_0000220,subcellular format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Not Determined,0.004 to 5 mg/ml,,after 90 mins,presence of rat S9 fraction,Salmonella typhimurium TA100,False
CHEMBL4634455,Nc1ncnc2c1c(Oc1cc(C(F)(F)F)ccn1)nn2C1CC1,Activity,,,,CHEMBL4606519,Genotoxicity in Salmonella typhimurium TA98 at 0.004 to 5 mg/ml measured after 90 mins in absence of rat S9 fraction by mini-Ames test,T,BAO_0000019,assay format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Non-Toxic,0.004 to 5 mg/ml,,after 90 mins,absence of S9 fraction,Salmonella typhimurium TA98,True
CHEMBL4642579,N#Cc1ccnc(Oc2nn([C@H]3C[C@H](F)C3)c3ncnc(N)c23)c1,Activity,,,,CHEMBL4606519,Genotoxicity in Salmonella typhimurium TA98 at 0.004 to 5 mg/ml measured after 90 mins in absence of rat S9 fraction by mini-Ames test,T,BAO_0000019,assay format,CHEMBL4602732,Scientific Literature,J Med Chem,2020.0,Non-Toxic,0.004 to 5 mg/ml,,after 90 mins,absence of S9 fraction,Salmonella typhimurium TA98,True
CHEMBL4127796,COc1ccc2[nH]c(=O)c(-c3ccccc3)c(O)c2c1,Activity,,,,CHEMBL4119736,Genotoxicity in Salmonella typhimurium TA104 harboring RecN2-4 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in absence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic,1.28 to 128 uM,,4 hrs,absence of S9 liver fraction,Salmonella typhimurium TA104 harboring RecN2-4 lux,True
CHEMBL4129100,Cc1c(O)c2ccccc2[nH]c1=O,Activity,,,,CHEMBL4119738,Genotoxicity in Salmonella typhimurium TA104 harboring Pr1 lux operon fusion at 1.28 to 128 uM measured every 5 mins for 4 hrs in absence of S9 liver fraction by vitotox assay,T,BAO_0000218,organism-based format,CHEMBL4118082,Scientific Literature,Eur J Med Chem,2017.0,Non-Toxic,1.28 to 128 uM,,4 hrs,absence of S9 liver fraction,Salmonella typhimurium TA104 harboring Pr1 lux,True
CHEMBL4065122,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,Activity,,,,CHEMBL4023712,Genotoxicity in Salmonella typhimurium TA98 after 48 to 72 hrs in presence of liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4020831,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4065122,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,Activity,,,,CHEMBL4023722,Genotoxicity in human PBL assessed as induction of micronuclei at 500 ug/ml in absence of rat liver S9 fraction by cytochalasin B-block method,T,BAO_0000219,cell-based format,CHEMBL4020831,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4079206,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,Activity,,,,CHEMBL4048520,Mutagenicity in Salmonella typhimurium TA1537 at 50 ug/plate in absence of liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4043283,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4079206,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,Activity,,,,CHEMBL4048524,Mutagenicity in Salmonella typhimurium TA102 at 50 ug/plate in absence of liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4043283,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4435054,CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,Activity,,,,CHEMBL4415889,Genotoxicity in Salmonella typhimurium TA1537 by Ames test,T,BAO_0000019,assay format,CHEMBL4414586,Scientific Literature,J Med Chem,2019.0,Non-Toxic,,,,,Salmonella typhimurium TA1537,True
CHEMBL4102993,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)c3cnccn3)c(OC)c2)ccc1OC(=O)c1cnccn1,Activity,,,,CHEMBL4046881,Antibacterial activity against trimethoprim-sulfamethoxazole-resistant Stenotrophomonas maltophilia assessed as inhibition of microbial growth up to 50 ug/ml incubated for 24 hrs by microdilution assay,F,BAO_0000019,assay format,CHEMBL4043204,Scientific Literature,Bioorg Med Chem,2017.0,Not Active,up to 50 ug/ml,,24 hrs,,Stenotrophomonas maltophilia,False
CHEMBL4072463,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OCCN3CCCCC3)c(OC)c2)ccc1O,Activity,,,,CHEMBL4046881,Antibacterial activity against trimethoprim-sulfamethoxazole-resistant Stenotrophomonas maltophilia assessed as inhibition of microbial growth up to 50 ug/ml incubated for 24 hrs by microdilution assay,F,BAO_0000019,assay format,CHEMBL4043204,Scientific Literature,Bioorg Med Chem,2017.0,Not Active,up to 50 ug/ml,,24 hrs,,Stenotrophomonas maltophilia,False
CHEMBL4076470,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OCCN3CCOCC3)c(OC)c2)ccc1O,Activity,,,,CHEMBL4046881,Antibacterial activity against trimethoprim-sulfamethoxazole-resistant Stenotrophomonas maltophilia assessed as inhibition of microbial growth up to 50 ug/ml incubated for 24 hrs by microdilution assay,F,BAO_0000019,assay format,CHEMBL4043204,Scientific Literature,Bioorg Med Chem,2017.0,Not Active,up to 50 ug/ml,,24 hrs,,Stenotrophomonas maltophilia,False
CHEMBL2386850,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,Activity,,,,CHEMBL4039288,Genotoxicity in Salmonella typhimurium TA98 at 0.05 to 5 mg/plate in presence or absence of aroclor-1254-induced rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4038301,Scientific Literature,J Med Chem,2017.0,Non-Toxic,,,,,,
CHEMBL2386850,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,Activity,,,,CHEMBL4039290,Genotoxicity in Escherichia coli WP2uvrA at 0.05 to 5 mg/plate in presence or absence of aroclor-1254-induced rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4038301,Scientific Literature,J Med Chem,2017.0,Non-Toxic,,,,,,
CHEMBL4079206,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,Activity,,,,CHEMBL4048516,Mutagenicity in Salmonella typhimurium TA1535 at 50 ug/plate in presence of liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4043283,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4079206,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,Activity,,,,CHEMBL4048518,Mutagenicity in Salmonella typhimurium TA100 at 50 ug/plate in presence of liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4043283,Scientific Literature,J Med Chem,2018.0,Non-Toxic,,,,,,
CHEMBL4102181,O=C(c1cccc(F)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,Activity,,,,CHEMBL4046797,Genotoxicity in Salmonella typhimurium by Ames test,T,BAO_0000019,assay format,CHEMBL4043199,Scientific Literature,Bioorg Med Chem Lett,2017.0,Non-Toxic,,,,,Salmonella typhimurium,True
CHEMBL4065528,Cc1cn2nc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,Activity,,,,CHEMBL4052065,Genotoxicity in Salmonella typhimurium TA98 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Non-Toxic,,,,rat liver S9 fraction,Salmonella typhimurium TA98,True
CHEMBL4092204,Cc1nc2c(F)cc(NC(=O)c3ccc(N4CCNCC4)cc3F)cc2o1,Activity,,,,CHEMBL4052064,Genotoxicity in Salmonella typhimurium TA97 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Non-Toxic,,,,presence of rat liver S9 fraction,Salmonella typhimurium TA97,True
CHEMBL4064782,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,Activity,,,,CHEMBL4052065,Genotoxicity in Salmonella typhimurium TA98 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Toxic,,,,rat liver S9 fraction,Salmonella typhimurium TA98,True
CHEMBL4065528,Cc1cn2nc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,Activity,,,,CHEMBL4052066,Genotoxicity in Salmonella typhimurium TA100 in presence of rat liver S9 fraction by Ames test,T,BAO_0000019,assay format,CHEMBL4049449,Scientific Literature,J Med Chem,2017.0,Non-Toxic,,,,rat liver S9 fraction,Salmonella typhimurium TA100,True
