Smiles_unify,Smiles,value,source,ph,property
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,2.2,CHEMBL 3301361 AZ,7.4,logd
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.99,CHEMBL 3301361 AZ,7.4,logd
CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,2.54,CHEMBL 3301361 AZ,7.4,logd
CC1(c2c(C(=O)NC3C4CC5CC(C4)CC3C5)cnn2-c2ccc(C(=O)O)cc2)CC1,CC1(c2c(C(=O)NC3C4CC5CC(C4)CC3C5)cnn2-c2ccc(C(=O)O)cc2)CC1,1.11,CHEMBL 3301361 AZ,7.4,logd
CC1(c2ccc(Cl)c(Cl)c2)CC(=O)NC(N)=N1,CC1(c2ccc(Cl)c(Cl)c2)CC(=O)NC(N)=N1,1.59,CHEMBL 3301361 AZ,7.4,logd
CC1(c2ccc(Cl)cc2)CCN(C(=O)COCc2ccncc2)CC1,CC1(c2ccc(Cl)cc2)CCN(C(=O)COCc2ccncc2)CC1,2.79,CHEMBL 3301361 AZ,7.4,logd
CC1(c2ccccc2)CC(=O)NC(N)=N1,CC1(c2ccccc2)CC(=O)NC(N)=N1,0.62,CHEMBL 3301361 AZ,7.4,logd
CC1(c2nc(N3CCOCC3)ncc2C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)CC1,CC1(c2nc(N3CCOCC3)ncc2C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)CC1,2.0,CHEMBL 3301361 AZ,7.4,logd
CC12CC3CC(C)(C1)CC(N)(C3)C2,CC12CC3CC(C)(C1)CC(N)(C3)C2,0.06,CHEMBL 3301361 AZ,7.4,logd
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,3.3,CHEMBL 3301361 AZ,7.4,logd
CC12NC(Cc3ccccc31)c1ccccc12,CC12NC(Cc3ccccc31)c1ccccc12,1.7,CHEMBL 3301361 AZ,7.4,logd
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,-0.86,CHEMBL 3301361 AZ,7.4,logd
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,2.48,CHEMBL 3301361 AZ,7.4,logd
CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccc(C)cc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccc(C)cc3)c2C1=O,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccc(C)cc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccc(C)cc3)c2C1=O,3.36,CHEMBL 3301361 AZ,7.4,logd
CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccccc3)c2C1=O,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccccc3)c2C1=O,2.73,CHEMBL 3301361 AZ,7.4,logd
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,-0.01,CHEMBL 3301361 AZ,7.4,logd
CC1=C2C[C@@H]3[C@@H](CC=C4C[C@H](O)CC[C@]43C)[C@@H]2CC[C@]12O[C@H]1C[C@@H](C)CN[C@@H]1[C@H]2C,CC1=C2C[C@@H]3[C@@H](CC=C4C[C@H](O)CC[C@]43C)[C@@H]2CC[C@]12O[C@H]1C[C@@H](C)CN[C@@H]1[C@H]2C,2.63,CHEMBL 3301361 AZ,7.4,logd
CC1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,CC1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,1.7,CHEMBL 3301361 AZ,7.4,logd
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.05,CHEMBL 3301361 AZ,7.4,logd
CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1,CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1,2.11,CHEMBL 3301361 AZ,7.4,logd
CC1CC(=O)Nc2ccccc2N1,CC1CC(=O)Nc2ccccc2N1,0.56,CHEMBL 3301361 AZ,7.4,logd
CC1CC(CN)CC(CO)C1,CC1CC(CN)CC(CO)C1,-1.4,CHEMBL 3301361 AZ,7.4,logd
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,2.31,CHEMBL 3301361 AZ,7.4,logd
CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,3.56,CHEMBL 3301361 AZ,7.4,logd
CC1CCN(C(=O)c2scc3c2OCCO3)CC1,CC1CCN(C(=O)c2scc3c2OCCO3)CC1,2.26,CHEMBL 3301361 AZ,7.4,logd
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,0.74,CHEMBL 3301361 AZ,7.4,logd
CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,0.94,CHEMBL 3301361 AZ,7.4,logd
CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,1.73,CHEMBL 3301361 AZ,7.4,logd
CC1CN(C(=O)c2nnc3c(-c4ncccn4)cccc3c2N)C1,CC1CN(C(=O)c2nnc3c(-c4ncccn4)cccc3c2N)C1,1.21,CHEMBL 3301361 AZ,7.4,logd
CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,0.31,CHEMBL 3301361 AZ,7.4,logd
CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,0.69,CHEMBL 3301361 AZ,7.4,logd
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.45,CHEMBL 3301361 AZ,7.4,logd
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.83,CHEMBL 3301361 AZ,7.4,logd
CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,-0.8,CHEMBL 3301361 AZ,7.4,logd
CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,-1.1,CHEMBL 3301361 AZ,7.4,logd
CCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,CCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,1.22,CHEMBL 3301361 AZ,7.4,logd
CCC(=O)NCC[C@H]1CCc2ccc3c(c21)CCO3,CCC(=O)NCC[C@H]1CCc2ccc3c(c21)CCO3,2.57,CHEMBL 3301361 AZ,7.4,logd
CCC(=O)N[C@H]1CC[C@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,CCC(=O)N[C@H]1CC[C@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,3.4,CHEMBL 3301361 AZ,7.4,logd
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,3.3,CHEMBL 3301361 AZ,7.4,logd
CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H](O)C[C@H](O)CC(=O)O)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H](O)C[C@H](O)CC(=O)O)[C@H]21,1.55,CHEMBL 3301361 AZ,7.4,logd
CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21,3.7,CHEMBL 3301361 AZ,7.4,logd
CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.37,CHEMBL 3301361 AZ,7.4,logd
CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.97,CHEMBL 3301361 AZ,7.4,logd
CCC(C)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(C)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.66,CHEMBL 3301361 AZ,7.4,logd
CCC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,CCC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,2.8,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,2.7,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,CCC(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.68,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.35,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,0.92,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1cn(-c2ccccc2)nc1NS(=O)(=O)c1ccc(C)cc1,2.51,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,0.69,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,0.8,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.79,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cnn(-c2ccccc2Cl)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1cnn(-c2ccccc2Cl)c1NS(=O)(=O)c1ccc(C)cc1,0.65,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cnn(-c2ccccn2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1cnn(-c2ccccn2)c1NS(=O)(=O)c1ccc(C)cc1,0.27,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,0.36,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1cnn(Cc2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1cnn(Cc2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.52,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.46,CHEMBL 3301361 AZ,7.4,logd
CCC(CC)n1nc(C)c(C(=O)N[C@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)n1nc(C)c(C(=O)N[C@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,1.88,CHEMBL 3301361 AZ,7.4,logd
CCC(CCNC)Oc1cc(Cl)ccc1C#N,CCC(CCNC)Oc1cc(Cl)ccc1C#N,0.38,CHEMBL 3301361 AZ,7.4,logd
CCC(CO)NCCNC(CC)CO,CCC(CO)NCCNC(CC)CO,-1.42,CHEMBL 3301361 AZ,7.4,logd
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,3.77,CHEMBL 3301361 AZ,7.4,logd
CCC(NC(=O)c1ccc(C)cc1)c1nc2ccsc2c(=O)n1Cc1ccccc1,CCC(NC(=O)c1ccc(C)cc1)c1nc2ccsc2c(=O)n1Cc1ccccc1,4.14,CHEMBL 3301361 AZ,7.4,logd
CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O,CCC(Oc1ccc(C(F)(F)F)cc1-c1ccc(S(=O)(=O)CC)cc1C)C(=O)O,0.31,CHEMBL 3301361 AZ,7.4,logd
CCC(c1ccccn1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O,CCC(c1ccccn1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O,0.8,CHEMBL 3301361 AZ,7.4,logd
CCC(c1cccnc1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O,CCC(c1cccnc1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O,0.7,CHEMBL 3301361 AZ,7.4,logd
CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,0.6,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccn(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccn(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.8,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccoc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccoc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.37,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccc(C)cc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccc(C)cc1)N(CCCN)C(=O)c1ccc(C)cc1,1.69,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccc(Cl)cc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccc(Cl)cc1)N(CCCN)C(=O)c1ccc(C)cc1,2.32,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccc(OC)cc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccc(OC)cc1)N(CCCN)C(=O)c1ccc(C)cc1,2.15,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CC1CCNCC1)C(=O)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CC1CCNCC1)C(=O)c1ccc(C)cc1,1.33,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C(C)C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C(C)C)cc1,2.72,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.81,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,2.56,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(OC)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(OC)cc1,1.39,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccccc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccccc1,1.38,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1cccnc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1cccnc1)N(CCCN)C(=O)c1ccc(C)cc1,0.01,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1,0.02,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2ncccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2ncccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,-0.04,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2nccnc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2nccnc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,-0.14,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2sccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2sccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,2.06,CHEMBL 3301361 AZ,7.4,logd
CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.61,CHEMBL 3301361 AZ,7.4,logd
CCC1(C)CC(=O)NC1=O,CCC1(C)CC(=O)NC1=O,0.23,CHEMBL 3301361 AZ,7.4,logd
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.6,CHEMBL 3301361 AZ,7.4,logd
CCC1(c2cccc(O)c2)CCCCN(C)C1,CCC1(c2cccc(O)c2)CCCCN(C)C1,0.8,CHEMBL 3301361 AZ,7.4,logd
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.05,CHEMBL 3301361 AZ,7.4,logd
CCC1(c2ccccc2)NC(=O)N(C)C1=O,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1.59,CHEMBL 3301361 AZ,7.4,logd
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,1.73,CHEMBL 3301361 AZ,7.4,logd
CCCC(=O)C1(c2ccccc2)CCN(C(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)[C@H](N)Cc2cncn2C)CC1,CCCC(=O)C1(c2ccccc2)CCN(C(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)[C@H](N)Cc2cncn2C)CC1,2.51,CHEMBL 3301361 AZ,7.4,logd
CCCC(=O)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,CCCC(=O)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,3.2,CHEMBL 3301361 AZ,7.4,logd
CCCC(=O)NCc1cncc(-c2ccc(F)cc2OC)c1,CCCC(=O)NCc1cncc(-c2ccc(F)cc2OC)c1,2.9,CHEMBL 3301361 AZ,7.4,logd
CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,3.37,CHEMBL 3301361 AZ,7.4,logd
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,-0.27,CHEMBL 3301361 AZ,7.4,logd
CCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,CCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.81,CHEMBL 3301361 AZ,7.4,logd
CCCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,CCCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.99,CHEMBL 3301361 AZ,7.4,logd
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2.01,CHEMBL 3301361 AZ,7.4,logd
CCCC1CCCCC(N)=N1,CCCC1CCCCC(N)=N1,1.1,CHEMBL 3301361 AZ,7.4,logd
CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,2.41,CHEMBL 3301361 AZ,7.4,logd
CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,3.66,CHEMBL 3301361 AZ,7.4,logd
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,2.93,CHEMBL 3301361 AZ,7.4,logd
CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(=O)[nH]c1,CCCCC(NC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1ccc(=O)[nH]c1,2.89,CHEMBL 3301361 AZ,7.4,logd
CCCCC(O)c1[nH]c2cc(C)c(C(=O)O)cc2c1CCc1ccccc1,CCCCC(O)c1[nH]c2cc(C)c(C(=O)O)cc2c1CCc1ccccc1,2.59,CHEMBL 3301361 AZ,7.4,logd
CCCCC(c1ccncc1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O,CCCCC(c1ccncc1)n1[nH]c(=O)c2nc3cc(Cl)ccc3c(O)c2c1=O,1.4,CHEMBL 3301361 AZ,7.4,logd
CCCCC1(CC)C(=O)NC(=O)NC1=O,CCCCC1(CC)C(=O)NC(=O)NC1=O,1.5,CHEMBL 3301361 AZ,7.4,logd
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.29,CHEMBL 3301361 AZ,7.4,logd
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.45,CHEMBL 3301361 AZ,7.4,logd
CCCCCC/N=c1/ccn(Cc2ccccc2)c2cc(Cl)ccc12,CCCCCC/N=c1/ccn(Cc2ccccc2)c2cc(Cl)ccc12,0.98,CHEMBL 3301361 AZ,7.4,logd
