Smiles_unify,Smiles,value_nM,value_nM_log,ref,source,Temperature,pH,property
OC(=S)CCCCCCC(O)=S,OC(=S)CCCCCCC(O)=S,5821032.177708716,6.765,Beilstein data set,Wangetal,,,solubility
CCCCOP(=O)(CCCC)CCCC,CCCCOP(=O)(CCCC)CCCC,19186687.40670289,7.283,Beilstein data set,Wangetal,,,solubility
CCCC(=O)NNC(=O)CCC,CCCC(=O)NNC(=O)CCC,100925288.60766844,8.004,Beilstein data set,Wangetal,,,solubility
CCC(=O)NCCNC(=O)CC,CCC(=O)NCCNC(=O)CC,2371373705.661655,9.375,Beilstein data set,Wangetal,,,solubility
CCN(CC)S(=O)(=O)N(CC)CC,CCN(CC)S(=O)(=O)N(CC)CC,71944897.80036995,7.857,Beilstein data set,Wangetal,,,solubility
CCCCCCCCCCNC(=O)C(C)O,CCCCCCCCCCNC(=O)C(C)O,435511.87368556834,5.639,Beilstein data set,Wangetal,,,solubility
CCCCCCCCCCOC(=O)C(C)O,CCCCCCCCCCOC(=O)C(C)O,868960.429286302,5.939,Beilstein data set,Wangetal,,,solubility
NC(=O)NCCCCCC(=O)O,NC(=O)NCCCCCC(=O)O,6934258.060165694,6.841,Beilstein data set,Wangetal,,,solubility
OC(=S)CCCCCCCC(O)=S,OC(=S)CCCCCCCC(O)=S,4083193.8633269235,6.611,Beilstein data set,Wangetal,,,solubility
C=CCC(C(=O)NC(N)=O)C(C)C,C=CCC(C(=O)NC(N)=O)C(C)C,1790605.8540352948,6.253,Beilstein data set,Wangetal,,,solubility
OC(=S)CCCCCCCCC(O)=S,OC(=S)CCCCCCCCC(O)=S,853100.1140175895,5.931,Beilstein data set,Wangetal,,,solubility
CCOC(=O)CCCC(=O)OCC,CCOC(=O)CCCC(=O)OCC,46881338.21452653,7.671,Beilstein data set,Wangetal,,,solubility
O=C(NCCO)C(=O)NCCO,O=C(NCCO)C(=O)NCCO,772680585.0957024,8.888,Beilstein data set,Wangetal,,,solubility
O=C(O)CCSSCCC(=O)O,O=C(O)CCSSCCC(=O)O,645654229.0346556,8.81,Beilstein data set,Wangetal,,,solubility
N#CCCN(CCC#N)CC(=O)O,N#CCCN(CCC#N)CC(=O)O,2884031503.126606,9.46,Beilstein data set,Wangetal,,,solubility
CCCC(=O)NCCNC(=O)CCC,CCCC(=O)NCCNC(=O)CCC,238781128.29131776,8.378,Beilstein data set,Wangetal,,,solubility
COC(=O)C(C#N)C(=O)CC(C)C,COC(=O)C(C#N)C(=O)CC(C)C,1883649.0894898002,6.275,Beilstein data set,Wangetal,,,solubility
CCCCC(=O)NNC(=O)CCCC,CCCCC(=O)NNC(=O)CCCC,6982324.040771712,6.844,Beilstein data set,Wangetal,,,solubility
CCOC(=O)CCCCC(=O)OCC,CCOC(=O)CCCCC(=O)OCC,20892961.308540396,7.32,Beilstein data set,Wangetal,,,solubility
CCOC(=O)CNC(C)=CC(C)=O,CCOC(=O)CNC(C)=CC(C)=O,259417936.21188143,8.414,Beilstein data set,Wangetal,,,solubility
CC1(C)NC(=O)N(Cc2ccccc2)C1=O,CC1(C)NC(=O)N(Cc2ccccc2)C1=O,16032453.906900417,7.205,Beilstein data set,Wangetal,,,solubility
NC(=O)NCC(=O)NCC(=O)O,NC(=O)NCC(=O)NCC(=O)O,126765186.58578455,8.103,Beilstein data set,Wangetal,,,solubility
O=C(O)CNC(=S)SCC(=O)O,O=C(O)CNC(=S)SCC(=O)O,50466129.75635284,7.703,Beilstein data set,Wangetal,,,solubility
CCCCC(=O)NCCNC(=O)CCCC,CCCCC(=O)NCCNC(=O)CCCC,15310874.616820304,7.185,Beilstein data set,Wangetal,,,solubility
CCOC(=O)CCCCCCC(=O)OCC,CCOC(=O)CCCCCCC(=O)OCC,2951209.2266663867,6.47,Beilstein data set,Wangetal,,,solubility
COC(=O)CCCCCCCCC(=O)OC,COC(=O)CCCCCCCCC(=O)OC,521194.7111050805,5.717,Beilstein data set,Wangetal,,,solubility
CCCCOC(=O)NS(N)(=O)=O,CCCCOC(=O)NS(N)(=O)=O,91622049.01219995,7.962,Beilstein data set,Wangetal,,,solubility
CCC(CO[N+](=O)[O-])O[N+](=O)[O-],CCC(CO[N+](=O)[O-])O[N+](=O)[O-],12941958.414499864,7.112,Beilstein data set,Wangetal,,,solubility
CCCCCCCCOC(=O)C(C)OC(C)=O,CCCCCCCCOC(=O)C(C)OC(C)=O,409260.65973001096,5.612,Beilstein data set,Wangetal,,,solubility
COc1ccc2c(c1)[nH]c1c(C)nccc12,COc1ccc2c(c1)[nH]c1c(C)nccc12,33113.112148259075,4.52,Beilstein data set,Wangetal,,,solubility
CCCC(C)(COC(N)=O)COC(N)=O,CCCC(C)(COC(N)=O)COC(N)=O,18407720.014689554,7.265,Beilstein data set,Wangetal,,,solubility
CCCCCC(=O)NCCNC(=O)CCCCC,CCCCCC(=O)NCCNC(=O)CCCCC,779830.1105232586,5.892,Beilstein data set,Wangetal,,,solubility
CCOC(=O)CCCCCCCCC(=O)OCC,CCOC(=O)CCCCCCCCC(=O)OCC,309741.9299216581,5.491,Beilstein data set,Wangetal,,,solubility
CCC(CC)COC(=O)NS(N)(=O)=O,CCC(CC)COC(=O)NS(N)(=O)=O,17823787.674480893,7.251,Beilstein data set,Wangetal,,,solubility
CC(C=NNC(N)=O)=NNC(N)=O,CC(C=NNC(N)=O)=NNC(N)=O,11271974.561755104,7.052,Beilstein data set,Wangetal,,,solubility
O=C(CCCCC(=O)NCCO)NCCO,O=C(CCCCC(=O)NCCO)NCCO,2582260190.634596,9.412,Beilstein data set,Wangetal,,,solubility
CCCCS(=O)(=O)NS(=O)(=O)CCCC,CCCCS(=O)(=O)NS(=O)(=O)CCCC,175388050.18417612,8.244,Beilstein data set,Wangetal,,,solubility
O=S(=O)(CCCl)CCS(=O)(=O)CCCl,O=S(=O)(CCCl)CCS(=O)(=O)CCCl,35563131.85689853,7.551,Beilstein data set,Wangetal,,,solubility
CCCCC(CC)COC(=O)NS(N)(=O)=O,CCCCC(CC)COC(=O)NS(N)(=O)=O,3962780.3425543937,6.598,Beilstein data set,Wangetal,,,solubility
CC(O)C(=O)NCCCCCCNC(=O)C(C)O,CC(O)C(=O)NCCCCCCNC(=O)C(C)O,199526231.49688798,8.3,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])C12COP(=O)(OC1)OC2,O=[N+]([O-])C12COP(=O)(OC1)OC2,153815464.0303035,8.187,Beilstein data set,Wangetal,,,solubility
COP(=S)(OC)SSP(=S)(OC)OC,COP(=S)(OC)SSP(=S)(OC)OC,40086.671762730264,4.603,Beilstein data set,Wangetal,,,solubility
O=C(O)CSC(SCC(=O)O)SCC(=O)O,O=C(O)CSC(SCC(=O)O)SCC(=O)O,38106582.33937731,7.581,Beilstein data set,Wangetal,,,solubility
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,254097.2705549304,5.405,Beilstein data set,Wangetal,,,solubility
CCCCCCS(=O)(=O)NS(=O)(=O)CCCCCC,CCCCCCS(=O)(=O)NS(=O)(=O)CCCCCC,6382634.861905489,6.805,Beilstein data set,Wangetal,,,solubility
CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,7998342.550070285,6.903,Beilstein data set,Wangetal,,,solubility
O=C(NCCCCCCNC(=O)OCCO)OCCO,O=C(NCCCCCCNC(=O)OCCO)OCCO,119674053.13072434,8.078,Beilstein data set,Wangetal,,,solubility
CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,26977.394324449204,4.431,Beilstein data set,Wangetal,,,solubility
CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,11350108.15672315,7.055,Beilstein data set,Wangetal,,,solubility
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,8629.7854776697,3.936,Beilstein data set,Wangetal,,,solubility
CCCCCCCCS(=O)(=O)NS(=O)(=O)CCCCCCCC,CCCCCCCCS(=O)(=O)NS(=O)(=O)CCCCCCCC,1216186.000646368,6.085,Beilstein data set,Wangetal,,,solubility
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,461317.57456037955,5.664,Beilstein data set,Wangetal,,,solubility
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,438530.6977749856,5.642,Beilstein data set,Wangetal,,,solubility
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,26977394.324449204,7.431,Beilstein data set,Wangetal,,,solubility
O=C(NCCCCCCNC(=O)OCCCCO)OCCCCO,O=C(NCCCCCCNC(=O)OCCCCO)OCCCCO,11776059.735208072,7.071,Beilstein data set,Wangetal,,,solubility
CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,1061695.557198724,6.026,Beilstein data set,Wangetal,,,solubility
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,19408858.775927782,7.288,Beilstein data set,Wangetal,,,solubility
O=C(O)CSSSSCC(=O)O,O=C(O)CSSSSCC(=O)O,35563131.85689853,7.551,Beilstein data set,Wangetal,,,solubility
Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1,27925.43841237336,4.446,Beilstein data set,Wangetal,,,solubility
Cc1nc2c(=O)[nH]cnc2[nH]c1=O,Cc1nc2c(=O)[nH]cnc2[nH]c1=O,7014552.984199714,6.846,Beilstein data set,Wangetal,,,solubility
CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21,CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21,887156.0120379608,5.948,Beilstein data set,Wangetal,,,solubility
O=C(O)c1ccc(Cl)c(N=Nc2ccc(O)cc2)c1,O=C(O)c1ccc(Cl)c(N=Nc2ccc(O)cc2)c1,83368.11846196349,4.921,Beilstein data set,Wangetal,,,solubility
CC(=NNC(=O)c1nccs1)C(=O)O,CC(=NNC(=O)c1nccs1)C(=O)O,11776059.735208072,7.071,Beilstein data set,Wangetal,,,solubility
O=c1[nH]c2nc[nH]c(=O)c2[nH]c1=O,O=c1[nH]c2nc[nH]c(=O)c2[nH]c1=O,205589.05959841426,5.313,Beilstein data set,Wangetal,,,solubility
O=c1cnc2[nH]c(=O)[nH]c(=O)c2[nH]1,O=c1cnc2[nH]c(=O)[nH]c(=O)c2[nH]1,749894.2093324559,5.875,Beilstein data set,Wangetal,,,solubility
Oc1cc2ccccc2cc1C1=NCCN1,Oc1cc2ccccc2cc1C1=NCCN1,498884.48746001214,5.698,Beilstein data set,Wangetal,,,solubility
N#CC(C#N)=NNc1ccccc1,N#CC(C#N)=NNc1ccccc1,439541615.4378245,8.643,Beilstein data set,Wangetal,,,solubility
O=C(O)c1cccc(N=Nc2ccc(O)cc2)c1,O=C(O)c1cccc(N=Nc2ccc(O)cc2)c1,141905.75216890924,5.152,Beilstein data set,Wangetal,,,solubility
O=C(O)c1ccccc1N=Nc1ccc(O)cc1,O=C(O)c1ccccc1N=Nc1ccc(O)cc1,468813.382145265,5.671,Beilstein data set,Wangetal,,,solubility
CCCCCCCCN(C)N=Nc1ccc(C(=O)O)cc1,CCCCCCCCN(C)N=Nc1ccc(C(=O)O)cc1,171395.73075084254,5.234,Beilstein data set,Wangetal,,,solubility
O=C(O)c1cc(Cl)ccc1N=Nc1ccc(O)cc1,O=C(O)c1cc(Cl)ccc1N=Nc1ccc(O)cc1,139636.83610559377,5.145,Beilstein data set,Wangetal,,,solubility
CCc1nc2cnc(=O)[nH]c2nc1CC,CCc1nc2cnc(=O)[nH]c2nc1CC,5445026.528424215,6.736,Beilstein data set,Wangetal,,,solubility
CC(=NNC(=O)c1ccncc1)C(=O)O,CC(=NNC(=O)c1ccncc1)C(=O)O,485288.50016212097,5.686,Beilstein data set,Wangetal,,,solubility
Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,115345.32578210918,5.062,Beilstein data set,Wangetal,,,solubility
COc1cc(N)c2c(c1OC)C(=O)OC2,COc1cc(N)c2c(c1OC)C(=O)OC2,8375292.821268827,6.923,Beilstein data set,Wangetal,,,solubility
O=C(c1ccccc1)C(F)(F)F,O=C(c1ccccc1)C(F)(F)F,69984199.60022736,7.845,Beilstein data set,Wangetal,,,solubility
Cc1ccc2c([N+](=O)[O-])ccc(O)c2n1,Cc1ccc2c([N+](=O)[O-])ccc(O)c2n1,109647.81961431852,5.04,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])c1cccc2ccccc12,O=[N+]([O-])c1cccc2ccccc12,196336.02768360474,5.293,Beilstein data set,Wangetal,,,solubility
CCOc1ccc(NC(C)=O)cc1,CCOc1ccc(NC(C)=O)cc1,4698941.086052156,6.672,Beilstein data set,Wangetal,,,solubility
Cc1cc(O)c(C(C)C)cc1C(=O)CCl,Cc1cc(O)c(C(C)C)cc1C(=O)CCl,2648500.138606701,6.423,Beilstein data set,Wangetal,,,solubility
CCOc1nc(OCC)nc(OCC)n1,CCOc1nc(OCC)nc(OCC)n1,32809529.311311904,7.516,Beilstein data set,Wangetal,,,solubility
CCCCCCCCCCNC(=O)c1cccnc1,CCCCCCCCCCNC(=O)c1cccnc1,837529.2821268827,5.923,Beilstein data set,Wangetal,,,solubility
CNC(=O)Oc1cccc2ccccc12,CNC(=O)Oc1cccc2ccccc12,173780.08287493762,5.24,Beilstein data set,Wangetal,,,solubility
Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,284446.1107447917,5.454,Beilstein data set,Wangetal,,,solubility
COc1ccc([N+](=O)[O-])c2ccccc12,COc1ccc([N+](=O)[O-])c2ccccc12,43954.16154378243,4.643,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])OCCCCCCCO[N+](=O)[O-],O=[N+]([O-])OCCCCCCCO[N+](=O)[O-],400866.71762730303,5.603,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,18923.436186449762,4.277,Beilstein data set,Wangetal,,,solubility
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,95499.25860214369,4.98,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])OCCCCCCCCO[N+](=O)[O-],O=[N+]([O-])OCCCCCCCCO[N+](=O)[O-],71944.89780036997,4.857,Beilstein data set,Wangetal,,,solubility
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,5767.664633922509,3.761,Beilstein data set,Wangetal,,,solubility
Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,5546257.12957911,6.744,Beilstein data set,Wangetal,,,solubility
C=CCOC(=O)c1ccccc1C(=O)OCC=C,C=CCOC(=O)c1ccccc1C(=O)OCC=C,174582.2152920504,5.242,Beilstein data set,Wangetal,,,solubility
CNC(=O)Oc1cc(C)c(SC)c(C)c1,CNC(=O)Oc1cc(C)c(SC)c(C)c1,119949.93031493793,5.079,Beilstein data set,Wangetal,,,solubility
O=c1[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1,O=c1[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1,87700.0821143634,4.943,Beilstein data set,Wangetal,,,solubility
O=C(O)c1ccc([N+](=O)[O-])c2cccnc12,O=C(O)c1ccc([N+](=O)[O-])c2cccnc12,685488.2264526613,5.836,Beilstein data set,Wangetal,,,solubility
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,1555.965631605075,3.192,Beilstein data set,Wangetal,,,solubility
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,50466.129756352864,4.703,Beilstein data set,Wangetal,,,solubility
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,43.55118736855688,1.639,Beilstein data set,Wangetal,,,solubility
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,30060.76302628229,4.478,Beilstein data set,Wangetal,,,solubility
CCOC(=O)N1CC(C)N(C(N)=O)CC1C,CCOC(=O)N1CC(C)N(C(N)=O)CC1C,279254384.12373376,8.446,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,O=[N+]([O-])c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,10990.05839432522,4.041,Beilstein data set,Wangetal,,,solubility
O=c1ccc2cc3ccoc3c(O)c2o1,O=c1ccc2cc3ccoc3c(O)c2o1,608135.0012787175,5.784,Beilstein data set,Wangetal,,,solubility
O=C1OC(c2ccc(Br)cc2)C(Br)C1=O,O=C1OC(c2ccc(Br)cc2)C(Br)C1=O,897428.794500748,5.953,Beilstein data set,Wangetal,,,solubility
O=C1NC(=S)SC1=Cc1ccc(O)c(O)c1,O=C1NC(=S)SC1=Cc1ccc(O)c(O)c1,453941.6166502032,5.657,Beilstein data set,Wangetal,,,solubility
O=C1CCCCCN1C(=O)c1ccccc1,O=C1CCCCCN1C(=O)c1ccccc1,6807693.586937417,6.833,Beilstein data set,Wangetal,,,solubility
O=C(O)c1ccccc1[N+](=O)[O-],O=C(O)c1ccccc1[N+](=O)[O-],33573761.42429547,7.526,Beilstein data set,Wangetal,,,solubility
COC(=O)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(=O)O)cc1,1076465.2136298348,6.032,Beilstein data set,Wangetal,,,solubility
COC(=O)c1ccccc1C(=O)OC,COC(=O)c1ccccc1C(=O)OC,11220184.543019636,7.05,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])OCCCCCCO[N+](=O)[O-],O=[N+]([O-])OCCCCCCO[N+](=O)[O-],1682674.0610704673,6.226,Beilstein data set,Wangetal,,,solubility
COC(=O)c1ccc([N+](=O)[O-])cc1,COC(=O)c1ccc([N+](=O)[O-])cc1,922571.4271547629,5.965,Beilstein data set,Wangetal,,,solubility
CCOC(=O)c1ccccc1C(=O)OCC,CCOC(=O)c1ccccc1C(=O)OCC,4216965.034285823,6.625,Beilstein data set,Wangetal,,,solubility
CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,52480.746024977234,4.72,Beilstein data set,Wangetal,,,solubility
CC=CCC1(C)C(=O)NC(=O)N(C)C1=O,CC=CCC1(C)C(=O)NC(=O)N(C)C1=O,28510182.675039098,7.455,Beilstein data set,Wangetal,,,solubility
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,7762.471166286911,3.89,Beilstein data set,Wangetal,,,solubility
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,76207.90100254114,4.882,Beilstein data set,Wangetal,,,solubility
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,8729713.683881113,6.941,Beilstein data set,Wangetal,,,solubility
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,37844.258471709356,4.578,Beilstein data set,Wangetal,,,solubility
NNC(=O)c1ccc2c(c1)OCO2,NNC(=O)c1ccc2c(c1)OCO2,250034536.16964316,8.398,Beilstein data set,Wangetal,,,solubility
CC1OC(=O)c2cc([N+](=O)[O-])ccc21,CC1OC(=O)c2cc([N+](=O)[O-])ccc21,2421029.0467361775,6.384,Beilstein data set,Wangetal,,,solubility
Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1,Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1,139636.83610559377,5.145,Beilstein data set,Wangetal,,,solubility
NC(Cc1n[nH]c2ccccc12)C(=O)O,NC(Cc1n[nH]c2ccccc12)C(=O)O,39174187.7107783,7.593,Beilstein data set,Wangetal,,,solubility
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,99770.00638225525,4.999,Beilstein data set,Wangetal,,,solubility
Nc1ccc(S(=O)(=O)O)c2ncccc12,Nc1ccc(S(=O)(=O)O)c2ncccc12,1963360.2768360474,6.293,Beilstein data set,Wangetal,,,solubility
Nc1c(S(=O)(=O)O)ccc2ncccc12,Nc1c(S(=O)(=O)O)ccc2ncccc12,3162277.6601683795,6.5,Beilstein data set,Wangetal,,,solubility
COc1ccc(Cl)c(OC)c1O,COc1ccc(Cl)c(OC)c1O,27415741.71927882,7.438,Beilstein data set,Wangetal,,,solubility
NC(=O)COC(=O)c1ccccc1,NC(=O)COC(=O)c1ccccc1,22855988.0337543,7.359,Beilstein data set,Wangetal,,,solubility
Cc1ccc2ccccc2c1[N+](=O)[O-],Cc1ccc2ccccc2c1[N+](=O)[O-],53456.43593969714,4.728,Beilstein data set,Wangetal,,,solubility
CCC1(CCO)C(=O)NC(=S)NC1=O,CCC1(CCO)C(=O)NC(=S)NC1=O,33651156.93754907,7.527,Beilstein data set,Wangetal,,,solubility
COc1c2ccoc2cc2oc(=O)ccc12,COc1c2ccoc2cc2oc(=O)ccc12,251188.64315095794,5.4,Beilstein data set,Wangetal,,,solubility
Nc1ccc(S(=O)(=O)N=C2CC=CN2)cc1,Nc1ccc(S(=O)(=O)N=C2CC=CN2)cc1,20230191.786782715,7.306,Beilstein data set,Wangetal,,,solubility
COc1c2occc2cc2ccc(=O)oc12,COc1c2occc2cc2ccc(=O)oc12,301995.1720402016,5.48,Beilstein data set,Wangetal,,,solubility
Cc1cc(=O)n(O)c2ccc3ccccc3c12,Cc1cc(=O)n(O)c2ccc3ccccc3c12,99770.00638225525,4.999,Beilstein data set,Wangetal,,,solubility
CCNC(=O)COC(=O)c1ccccc1,CCNC(=O)COC(=O)c1ccccc1,5794286.964268809,6.763,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])c1ccc(-c2ccccc2)cc1O,O=[N+]([O-])c1ccc(-c2ccccc2)cc1O,139315.68029453035,5.144,Beilstein data set,Wangetal,,,solubility
CCN(CC)C(=O)SCc1ccc(Cl)cc1,CCN(CC)C(=O)SCc1ccc(Cl)cc1,116412.60294104907,5.066,Beilstein data set,Wangetal,,,solubility
CCN(CC)C(=O)COC(=O)c1ccccc1,CCN(CC)C(=O)COC(=O)c1ccccc1,8491804.750363136,6.929,Beilstein data set,Wangetal,,,solubility
O=C(O)CSC(=S)OCc1ccccc1,O=C(O)CSC(=S)OCc1ccccc1,2070141.3487910414,6.316,Beilstein data set,Wangetal,,,solubility
O=S(=O)(c1ccccc1O)c1ccccc1O,O=S(=O)(c1ccccc1O)c1ccccc1O,479733.4486366892,5.681,Beilstein data set,Wangetal,,,solubility
CCCCCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],CCCCCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],1892.343618644976,3.277,Beilstein data set,Wangetal,,,solubility
O=C(c1ccccc1)N(O)c1cccc2ccccc12,O=C(c1ccccc1)N(O)c1cccc2ccccc12,493173.8039549359,5.693,Beilstein data set,Wangetal,,,solubility
CCCC1(CCC)C(=O)NC(=O)NC1=O,CCCC1(CCC)C(=O)NC(=O)NC1=O,2964831.3895243425,6.472,Beilstein data set,Wangetal,,,solubility
Cc1nc2ccc([N+](=O)[O-])cc2c(=O)[nH]1,Cc1nc2ccc([N+](=O)[O-])cc2c(=O)[nH]1,6095368.972401693,6.785,Beilstein data set,Wangetal,,,solubility
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,326587.83217233565,5.514,Beilstein data set,Wangetal,,,solubility
CCC1OC(=O)c2cc([N+](=O)[O-])ccc21,CCC1OC(=O)c2cc([N+](=O)[O-])ccc21,2818382.931264455,6.45,Beilstein data set,Wangetal,,,solubility
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,4073802.7780411257,6.61,Beilstein data set,Wangetal,,,solubility
NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,4446312.6746910885,6.648,Beilstein data set,Wangetal,,,solubility
CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC,CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC,5420.008904016238,3.734,Beilstein data set,Wangetal,,,solubility
CCCCC1(CC)C(=O)NC(=O)NC1=O,CCCCC1(CC)C(=O)NC(=O)NC1=O,21281390.45982712,7.328,Beilstein data set,Wangetal,,,solubility
CC1(c2ccccc2)C(=O)NC(=O)NC1=O,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,3483373.1503601163,6.542,Beilstein data set,Wangetal,,,solubility
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,7603262.769401815,6.881,Beilstein data set,Wangetal,,,solubility
CCOc1ccc(NC(C)=O)c2cccnc12,CCOc1ccc(NC(C)=O)c2cccnc12,30408850.2567628,7.483,Beilstein data set,Wangetal,,,solubility
CC(=O)c1c(C)ncc(C(=O)O)c1C(=O)O,CC(=O)c1c(C)ncc(C(=O)O)c1C(=O)O,45185594.43749224,7.655,Beilstein data set,Wangetal,,,solubility
CC(CCC(=O)O)=NNC(=O)c1nccs1,CC(CCC(=O)O)=NNC(=O)c1nccs1,18706821.403658006,7.272,Beilstein data set,Wangetal,,,solubility
CCc1nc2[nH]c(=O)[nH]c(=O)c2nc1CC,CCc1nc2[nH]c(=O)[nH]c(=O)c2nc1CC,4130475.0199016146,6.616,Beilstein data set,Wangetal,,,solubility
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,12359474.334445108,7.092,Beilstein data set,Wangetal,,,solubility
O=[N+]([O-])c1ccc2ccccc2c1,O=[N+]([O-])c1ccc2ccccc2c1,149968.4835502374,5.176,Beilstein data set,Wangetal,,,solubility
CC(=NO)C(=NO)c1ccccc1,CC(=NO)C(=NO)c1ccccc1,5046612.975635282,6.703,Beilstein data set,Wangetal,,,solubility
Cc1ccccc1OCC(O)CO,Cc1ccccc1OCC(O)CO,64565422.90346556,7.81,Beilstein data set,Wangetal,,,solubility
COc1ccccc1OCC(O)CO,COc1ccccc1OCC(O)CO,186637969.083467,8.271,Beilstein data set,Wangetal,,,solubility
OCCOc1cccc(OCCO)c1,OCCOc1cccc(OCCO)c1,95940063.15159331,7.982,Beilstein data set,Wangetal,,,solubility
