Smiles_unify,Smiles,value_uM,value_uM_log,ref,source,CYP_type,property
COc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,COc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,0.3,-0.5229,CHEMBL2424550,ChEMBL,CYP3A4,cyp_IC50
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.004,-2.3979,CHEMBL1155982,ChEMBL,CYP3A4,cyp_IC50
CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,12.7,1.1038,CHEMBL1811752,ChEMBL,CYP3A4,cyp_IC50
CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,14.0,1.1461,CHEMBL1153137,ChEMBL,CYP2D6,cyp_IC50
COC(=O)N1CC[C@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)C1,COC(=O)N1CC[C@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)C1,6.7,0.8261,CHEMBL1153137,ChEMBL,CYP2D6,cyp_IC50
CCCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,CCCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,0.11,-0.9586,CHEMBL1153137,ChEMBL,CYP2C9,cyp_IC50
COC(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,COC(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,1.3,0.1139,CHEMBL1153137,ChEMBL,CYP2C9,cyp_IC50
Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)OC(C)C)C1,Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)OC(C)C)C1,1.1,0.0414,CHEMBL1153137,ChEMBL,CYP2C9,cyp_IC50
CCC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,CCC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,4.0,0.6021,CHEMBL1153137,ChEMBL,CYP2C9,cyp_IC50
C[C@H](O)C(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,C[C@H](O)C(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,7.9,0.8976,CHEMBL1153137,ChEMBL,CYP2C9,cyp_IC50
O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,0.3,-0.5229,CHEMBL1764974,ChEMBL,CYP3A4,cyp_IC50
CC(C)[C@H](NC(=O)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1)c1ccccc1Cl,CC(C)[C@H](NC(=O)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1)c1ccccc1Cl,0.06,-1.2218,CHEMBL3421533,ChEMBL,CYP3A4,cyp_IC50
O=C(N[C@H](CC1CC1)c1ccccn1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,O=C(N[C@H](CC1CC1)c1ccccn1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,1.3,0.1139,CHEMBL3421533,ChEMBL,CYP3A4,cyp_IC50
CC#C[C@@H](c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)[C@H]1OC(=O)NC1=O,CC#C[C@@H](c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)[C@H]1OC(=O)NC1=O,2.4,0.3802,CHEMBL1777807,ChEMBL,CYP2C9,cyp_IC50
O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,9.3,0.9685,CHEMBL1641372,ChEMBL,CYP3A4,cyp_IC50
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Br)c2)cc1C1CC1,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Br)c2)cc1C1CC1,16.0,1.2041,CHEMBL1139246,ChEMBL,CYP2D6,cyp_IC50
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(OC(F)(F)F)c2)cc1C1CC1,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(OC(F)(F)F)c2)cc1C1CC1,57.0,1.7559,CHEMBL1139246,ChEMBL,CYP3A4,cyp_IC50
Cc1csc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)n1,Cc1csc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)n1,2.1,0.3222,CHEMBL1139251,ChEMBL,CYP2D6,cyp_IC50
Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1,Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1,1.25,0.0969,CHEMBL1649421,ChEMBL,CYP2C9,cyp_IC50
Oc1cccc(-c2ccc3c(-c4cccnc4)c(O)ccc3c2)c1,Oc1cccc(-c2ccc3c(-c4cccnc4)c(O)ccc3c2)c1,22.9,1.3598,CHEMBL1649421,ChEMBL,CYP2D6,cyp_IC50
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1,0.03,-1.5229,CHEMBL1139585,ChEMBL,CYP2D6,cyp_IC50
O=c1ccc(-c2nc3cc(S(=O)(=O)C(F)(F)F)ccc3[nH]2)cn1-c1ccccc1,O=c1ccc(-c2nc3cc(S(=O)(=O)C(F)(F)F)ccc3[nH]2)cn1-c1ccccc1,7.5,0.8751,CHEMBL2069245,ChEMBL,CYP2C9,cyp_IC50
CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)n3)nc2c1,CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)n3)nc2c1,14.0,1.1461,CHEMBL2069245,ChEMBL,CYP2C9,cyp_IC50
CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3F)nc2c1,CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3F)nc2c1,7.2,0.8573,CHEMBL2069245,ChEMBL,CYP2C9,cyp_IC50
O=C(NC1CCCCC1)c1nc(CS(=O)(=O)c2ccccc2)no1,O=C(NC1CCCCC1)c1nc(CS(=O)(=O)c2ccccc2)no1,20.0,1.301,CHEMBL2069246,ChEMBL,CYP2D6,cyp_IC50
c1cc(-c2noc(C3CCCCC3)n2)ccn1,c1cc(-c2noc(C3CCCCC3)n2)ccn1,10.0,1.0,CHEMBL2069246,ChEMBL,CYP2D6,cyp_IC50
COc1cnc2c(NCc3nnc4ccc(-c5cc(C)ns5)nn34)ccnc2c1,COc1cnc2c(NCc3nnc4ccc(-c5cc(C)ns5)nn34)ccnc2c1,26.0,1.415,CHEMBL1156101,ChEMBL,CYP3A4,cyp_IC50
Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,5.5,0.7404,CHEMBL3421534,ChEMBL,CYP2D6,cyp_IC50
Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,14.2,1.1523,CHEMBL3421534,ChEMBL,CYP2D6,cyp_IC50
Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,30.0,1.4771,CHEMBL3421534,ChEMBL,CYP2D6,cyp_IC50
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,1.4,0.1461,CHEMBL3414451,ChEMBL,CYP2D6,cyp_IC50
CC(C)C(O)(c1ccc(-c2ccccc2)cc1)c1c[nH]cn1,CC(C)C(O)(c1ccc(-c2ccccc2)cc1)c1c[nH]cn1,3.7,0.5682,CHEMBL1765076,ChEMBL,CYP3A4,cyp_IC50
CC(C)C(O)(c1ccc(-c2ccc(Cl)cc2)cc1)c1c[nH]cn1,CC(C)C(O)(c1ccc(-c2ccc(Cl)cc2)cc1)c1c[nH]cn1,7.6,0.8808,CHEMBL1765076,ChEMBL,CYP3A4,cyp_IC50
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCCN)(c2ccc(F)cc2)OC1=O,C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCCN)(c2ccc(F)cc2)OC1=O,2.0,0.301,CHEMBL1828622,ChEMBL,CYP3A4,cyp_IC50
CC(C)(Cc1csc2ccccc12)NCC(O)COc1ccccc1C#N,CC(C)(Cc1csc2ccccc12)NCC(O)COc1ccccc1C#N,0.05,-1.301,CHEMBL1139585,ChEMBL,CYP2D6,cyp_IC50
CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1,CCN1CCC(Nc2ccc3c(c2)C(=C(c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1,25.0,1.3979,CHEMBL2086224,ChEMBL,CYP3A4,cyp_IC50
Clc1ccc([C@@]2(COC3CCC3)[C@@H]3CNC[C@@H]32)cc1Cl,Clc1ccc([C@@]2(COC3CCC3)[C@@H]3CNC[C@@H]32)cc1Cl,3.0,0.4771,CHEMBL1157620,ChEMBL,CYP3A4,cyp_IC50
CN1C[C@H]2CCCC[C@@]2(c2ccc3ccccc3c2)C1,CN1C[C@H]2CCCC[C@@]2(c2ccc3ccccc3c2)C1,13.6,1.1335,CHEMBL1811752,ChEMBL,CYP2D6,cyp_IC50
CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,5.28,0.7226,CHEMBL1811752,ChEMBL,CYP3A4,cyp_IC50
CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,2.6,0.415,CHEMBL2331553,ChEMBL,CYP2D6,cyp_IC50
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,1.0,0.0,CHEMBL2331553,ChEMBL,CYP2D6,cyp_IC50
CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,1.6,0.2041,CHEMBL2331553,ChEMBL,CYP2D6,cyp_IC50
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,3.4,0.5315,CHEMBL2331553,ChEMBL,CYP2D6,cyp_IC50
CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,8.0,0.9031,CHEMBL2331553,ChEMBL,CYP2D6,cyp_IC50
CC1(CC(=O)NCCNc2ccnc3cc(Cl)ccc23)CC2(CCCCC2)OO1,CC1(CC(=O)NCCNc2ccnc3cc(Cl)ccc23)CC2(CCCCC2)OO1,1.0,0.0,CHEMBL1156001,ChEMBL,CYP3A4,cyp_IC50
COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nn12,COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nn12,9.4,0.9731,CHEMBL1821719,ChEMBL,CYP3A4,cyp_IC50
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3cccc(N4CCN(C)CC4)c3)ncn2)c1Cl,COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3cccc(N4CCN(C)CC4)c3)ncn2)c1Cl,1.7,0.2304,CHEMBL1833940,ChEMBL,CYP2C9,cyp_IC50
COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1,COC(=O)C(C)(C)C(c1ccc(Nc2ccc3ccccc3c2)cc1)n1ccnc1,0.6,-0.2218,CHEMBL1828563,ChEMBL,CYP2D6,cyp_IC50
Cn1c(=O)c2c(cc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,Cl.Cn1c(=O)c2c(cc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,7.5,0.8751,CHEMBL1817578,ChEMBL,CYP2D6,cyp_IC50
CC[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,CC[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,7.0,0.8451,CHEMBL1158459,ChEMBL,CYP2D6,cyp_IC50
O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,1.3,0.1139,CHEMBL3421533,ChEMBL,CYP3A4,cyp_IC50
Cc1ccc(C2(C(=O)N(C)Cc3cccs3)CC2)cc1,Cc1ccc(C2(C(=O)N(C)Cc3cccs3)CC2)cc1,72.0,1.8573,CHEMBL2157887,ChEMBL,CYP2D6,cyp_IC50
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.0078,-2.1079,CHEMBL1667737,ChEMBL,CYP3A4,cyp_IC50
COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@H]3C(=O)OC[C@H]23)ccc1O,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@H]3C(=O)OC[C@H]23)ccc1O,17.7,1.248,CHEMBL1667737,ChEMBL,CYP2D6,cyp_IC50
FC(F)(F)c1ccccc1-c1ccc2[nH]c(/C=C/C3CCCCC3)nc2c1,FC(F)(F)c1ccccc1-c1ccc2[nH]c(/C=C/C3CCCCC3)nc2c1,3.5,0.5441,CHEMBL1955797,ChEMBL,CYP2C9,cyp_IC50
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)Cc4ccncc4)CC3)cc2C2=CCCCC2)n1,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)Cc4ccncc4)CC3)cc2C2=CCCCC2)n1,1.0,0.0,CHEMBL2157860,ChEMBL,CYP3A4,cyp_IC50
O=C(Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1,O=C(Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1)N1CCCC1,3.0,0.4771,CHEMBL1649062,ChEMBL,CYP2C9,cyp_IC50
CC1(C)[C@@H]2CC[C@@]1(C)c1c2c(=O)n(-c2ccccc2)n1Cc1ccccc1,CC1(C)[C@@H]2CC[C@@]1(C)c1c2c(=O)n(-c2ccccc2)n1Cc1ccccc1,7.7,0.8865,CHEMBL3286136,ChEMBL,CYP3A4,cyp_IC50
C[C@H](C1=C(CCN(C)Cc2ccco2)Cc2ccccc21)c1cnccn1,C[C@H](C1=C(CCN(C)Cc2ccco2)Cc2ccccc21)c1cnccn1,2.751,0.4395,CHEMBL1667811,ChEMBL,CYP3A4,cyp_IC50
CNC(=O)c1ccc2cc(C3(O)c4cncn4CC3(C)C)ccc2c1,CNC(=O)c1ccc2cc(C3(O)c4cncn4CC3(C)C)ccc2c1,3.2,0.5051,CHEMBL1921734,ChEMBL,CYP3A4,cyp_IC50
FC1(F)CN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,FC1(F)CN(CCC2=C(Cc3cnccn3)c3ccccc3C2)C1,3.871,0.5878,CHEMBL1667811,ChEMBL,CYP3A4,cyp_IC50
CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,3.7,0.5682,CHEMBL1667838,ChEMBL,CYP2C9,cyp_IC50
CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,0.16,-0.7959,CHEMBL3393056,ChEMBL,CYP2C9,cyp_IC50
Clc1ccccc1CC(c1ccccc1)N1CCNCC1,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,0.5,-0.301,CHEMBL1145304,ChEMBL,CYP2D6,cyp_IC50
Clc1ccccc1CC(c1ccccc1)N1CCNCC1,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,0.6,-0.2218,CHEMBL1145304,ChEMBL,CYP2D6,cyp_IC50
Cc1cc(-c2cccc(C3=Nc4cc(C)c(C(F)(F)F)cc4NC(=O)C3)c2)ccn1,Cc1cc(-c2cccc(C3=Nc4cc(C)c(C(F)(F)F)cc4NC(=O)C3)c2)ccn1,1.9,0.2788,CHEMBL1629525,ChEMBL,CYP3A4,cyp_IC50
CNCCCC12CCC(c3ccccc31)c1ccccc12,CNCCCC12CCC(c3ccccc31)c1ccccc12,4.322,0.6357,CHEMBL1909046,ChEMBL,CYP3A4,cyp_IC50
Cc1c(Oc2ccc(S(C)(=O)=O)cc2F)ncnc1OC1CCN(C(=O)OC(C)C)CC1,Cc1c(Oc2ccc(S(C)(=O)=O)cc2F)ncnc1OC1CCN(C(=O)OC(C)C)CC1,5.3,0.7243,CHEMBL1949629,ChEMBL,CYP2C9,cyp_IC50
N=C(Nc1ccc2c(c1)CCN2C1CCNCC1)c1cccs1,N=C(Nc1ccc2c(c1)CCN2C1CCNCC1)c1cccs1,0.75,-0.1249,CHEMBL2203205,ChEMBL,CYP2D6,cyp_IC50
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Br)c(-c2ccc(N=[N+]=[N-])cc2)[nH]1)C(C)C,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Br)c(-c2ccc(N=[N+]=[N-])cc2)[nH]1)C(C)C,1.5,0.1761,CHEMBL2346553,ChEMBL,CYP3A4,cyp_IC50
CN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,CN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,7.624,0.8822,CHEMBL3774336,ChEMBL,CYP2D6,cyp_IC50
C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,1.0,0.0,CHEMBL1156971,ChEMBL,CYP2D6,cyp_IC50
CNCc1cc(=O)oc2cc(OC)ccc12,CNCc1cc(=O)oc2cc(OC)ccc12,10.0,1.0,CHEMBL1255216,ChEMBL,CYP2D6,cyp_IC50
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,54.0,1.7324,CHEMBL3400044,ChEMBL,CYP3A4,cyp_IC50
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,1.6,0.2041,CHEMBL3400044,ChEMBL,CYP3A4,cyp_IC50
Cc1ncccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,Cc1ncccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,19.498450000000002,1.29,CHEMBL1177762,ChEMBL,CYP3A4,cyp_IC50
O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,53.70318,1.73,CHEMBL1177762,ChEMBL,CYP2D6,cyp_IC50
CC(C)CC1n2cncc2CN(Cc2ccccc2)S1(=O)=O,CC(C)CC1n2cncc2CN(Cc2ccccc2)S1(=O)=O,0.1,-1.0,CHEMBL1208751,ChEMBL,CYP3A4,cyp_IC50
CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ccc(F)cn3)C[C@H]2C1=O,CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ccc(F)cn3)C[C@H]2C1=O,6.0,0.7782,CHEMBL2177036,ChEMBL,CYP3A4,cyp_IC50
O=C(Nc1c[nH]nc1-c1cccc(Cl)c1)c1cnn2cccnc12,O=C(Nc1c[nH]nc1-c1cccc(Cl)c1)c1cnn2cccnc12,7.2,0.8573,CHEMBL2176876,ChEMBL,CYP3A4,cyp_IC50
Cc1ccc(C(=O)/N=C(\Nc2ccc3oc(C)cc3c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cn1,Cc1ccc(C(=O)/N=C(\Nc2ccc3oc(C)cc3c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cn1,7.0,0.8451,CHEMBL1156750,ChEMBL,CYP3A4,cyp_IC50
COc1cc2c(Nc3cccc4cccnc34)c(C(N)=O)cnc2cc1-c1c(C)noc1C,COc1cc2c(Nc3cccc4cccnc34)c(C(N)=O)cnc2cc1-c1c(C)noc1C,2.8,0.4472,CHEMBL2176882,ChEMBL,CYP2C9,cyp_IC50
Cn1c(-c2cccc(N)n2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,Cn1c(-c2cccc(N)n2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,7.0,0.8451,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
Cc1ccc(-c2c(C3CCCC3)c3ccc(C(=O)NC4(C(=O)Nc5ccc(/C=C/C(=O)O)cc5)CCC4)cc3n2C)nc1,Cc1ccc(-c2c(C3CCCC3)c3ccc(C(=O)NC4(C(=O)Nc5ccc(/C=C/C(=O)O)cc5)CCC4)cc3n2C)nc1,5.8,0.7634,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3F)c2c1,N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3F)c2c1,5.0,0.699,CHEMBL3879902,ChEMBL,CYP2C9,cyp_IC50
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(NC(C)=O)nc4)cc23)c1F,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(NC(C)=O)nc4)cc23)c1F,5.0,0.699,CHEMBL3879902,ChEMBL,CYP3A4,cyp_IC50
Cn1c(-c2ccc(Cl)cc2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,Cn1c(-c2ccc(Cl)cc2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,8.3,0.9191,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,7.9,0.8976,CHEMBL2176942,ChEMBL,CYP3A4,cyp_IC50
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,10.0,1.0,CHEMBL1909046,ChEMBL,CYP2C9,cyp_IC50
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.2,-0.699,CHEMBL1909046,ChEMBL,CYP2D6,cyp_IC50
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,2.0,0.301,CHEMBL1909046,ChEMBL,CYP2D6,cyp_IC50
