Smiles_unify,Smiles,value,unit,species,conc,Presence of NADPH/NADP,source
Nc1ccccc1NC(=O)c1ccc(CN2CCC/C(=C\c3ccccn3)C2=O)cc1,Nc1ccccc1NC(=O)c1ccc(CN2CCC/C(=C\c3ccccn3)C2=O)cc1,0.2304489213782739,log10(mL.min-1.g-1),human,none,none,CHEMBL5156370
C#CCN(Cc1ccc(F)cc1)c1cc(C)c(NC(=O)OC)c(C)c1,C#CCN(Cc1ccc(F)cc1)c1cc(C)c(NC(=O)OC)c(C)c1,2.0211892990699383,log10(mL.min-1.g-1),rat,none,none,CHEMBL5151134
C#CCN(Cc1ccc(F)cc1)c1cc(C)c(NC(=O)OC)c(C)c1,C#CCN(Cc1ccc(F)cc1)c1cc(C)c(NC(=O)OC)c(C)c1,2.0211892990699383,log10(mL.min-1.g-1),rat,none,none,CHEMBL5151134
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)C1CCCO1)C2,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)C1CCCO1)C2,1.6232492903979006,log10(mL.min-1.g-1),human,2.5 uM,none,CHEMBL5167327
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)N1CCCC1)C2,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)N1CCCC1)C2,1.6532125137753437,log10(mL.min-1.g-1),human,2.5 uM,none,CHEMBL5167327
N#Cc1ccc2[nH]cc(CCCNCC3CCN(C(=O)c4ccc(F)c(Cl)c4)CC3)c2c1,N#Cc1ccc2[nH]cc(CCCNCC3CCN(C(=O)c4ccc(F)c(Cl)c4)CC3)c2c1,2.053769689599309,log10(mL.min-1.g-1),human,none,none,CHEMBL5217323
O=C(c1ccc(F)c(Cl)c1)N1CCC(CNCCCCc2c[nH]c3ccc(F)cc23)CC1,O=C(c1ccc(F)c(Cl)c1)N1CCC(CNCCCCc2c[nH]c3ccc(F)cc23)CC1,2.073351702386901,log10(mL.min-1.g-1),human,none,none,CHEMBL5217323
O=C(c1ccc(F)c(F)c1)N1CCC(CNCCCc2c[nH]c3ccc(F)cc23)CC1,O=C(c1ccc(F)c(F)c1)N1CCC(CNCCCc2c[nH]c3ccc(F)cc23)CC1,1.8522359394118875,log10(mL.min-1.g-1),human,none,none,CHEMBL5217323
COc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)C4CC(O)(C(F)(F)F)C4)CC3)cc2)cc1,COc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)C4CC(O)(C(F)(F)F)C4)CC3)cc2)cc1,0.9030899869919435,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5115681
Cc1ccc(S(=O)(=O)Nc2ccc(NC3CCN(C(=O)c4cccc(Cl)c4)CC3)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(NC3CCN(C(=O)c4cccc(Cl)c4)CC3)cc2)cc1,1.3979400086720377,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5115681
Cc1cc(-c2cnn(C)c2-c2sc3ccccc3c2C#N)cc2c(CN)n[nH]c(=O)c12,Cc1cc(-c2cnn(C)c2-c2sc3ccccc3c2C#N)cc2c(CN)n[nH]c(=O)c12,1.4313637641589874,log10(mL.min-1.g-1),human,none,none,CHEMBL5109538
O=C(NO)c1cccc2c1CN(c1ccc3ccccc3n1)C2,O=C(NO)c1cccc2c1CN(c1ccc3ccccc3n1)C2,1.9637878273455553,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4123081
CO[C@H]1/C=C/CCN(C)C(=O)C[C@](O)(C(=O)NS(=O)(=O)N(C)C)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,CO[C@H]1/C=C/CCN(C)C(=O)C[C@](O)(C(=O)NS(=O)(=O)N(C)C)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,1.5797835966168101,log10(mL.min-1.g-1),rat,none,none,CHEMBL4356589
CNC(=O)c1nc(C)n2ccc(Nc3nccc(-n4cc(OCCN)cn4)n3)cc12,CNC(=O)c1nc(C)n2ccc(Nc3nccc(-n4cc(OCCN)cn4)n3)cc12,0.8450980400142568,log10(mL.min-1.g-1),human,none,none,CHEMBL4701490
Cc1noc2c1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(C#N)cc1)CC2C,Cc1noc2c1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(C#N)cc1)CC2C,1.792391689498254,log10(mL.min-1.g-1),human,none,none,CHEMBL4716987
NC(=O)c1ccccc1C(=O)N1CCC(CNCCCc2c[nH]c3ccc(F)cc23)CC1,NC(=O)c1ccccc1C(=O)N1CCC(CNCCCc2c[nH]c3ccc(F)cc23)CC1,2.1404766168301337,log10(mL.min-1.g-1),human,none,none,CHEMBL5217323
NC(=O)c1ccccc1C(=O)N1CCC(CNCCCc2c[nH]c3ccc(F)cc23)CC1,NC(=O)c1ccccc1C(=O)N1CCC(CNCCCc2c[nH]c3ccc(F)cc23)CC1,2.0195316845312554,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5217325
CO[C@H]1COCC[C@@H]1Oc1ncc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)cnc2C)cc1N1CCOCC1,CO[C@H]1COCC[C@@H]1Oc1ncc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)cnc2C)cc1N1CCOCC1,2.4800069429571505,log10(mL.min-1.g-1),human,none,none,CHEMBL4342918
CN(C(=O)c1ccccc1)c1cccc(-c2cc3ncccc3[nH]2)c1,CN(C(=O)c1ccccc1)c1cccc(-c2cc3ncccc3[nH]2)c1,1.7042363373087877,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
CC(=O)N1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2C1,CC(=O)N1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2C1,1.7201593034059568,log10(mL.min-1.g-1),rat,none,none,CHEMBL5113286
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,2.111598524880394,log10(mL.min-1.g-1),human,in presence of NADPH regenerating system,human liver microsomes,CHEMBL4413759
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1ccccn1)c1ccccc1,O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1ccccn1)c1ccccc1,1.806179973983887,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5111530
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1cccc(=O)[nH]1)c1ccccc1,O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1cccc(=O)[nH]1)c1ccccc1,1.591064607026499,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5111530
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1ncccn1)c1ccccc1,O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1ncccn1)c1ccccc1,2.0211892990699383,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5111530
CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1ncc(C#CCCCCCCCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)c2cc(C(N)=O)c(OC)cc12,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1ncc(C#CCCCCCCCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)c2cc(C(N)=O)c(OC)cc12,1.235528446907549,log10(mL.min-1.g-1),human,none,none,CHEMBL4361884
CN(C)C(=O)CNCCc1cccc(OCCCCC(F)(F)F)c1,CN(C)C(=O)CNCCc1cccc(OCCCCC(F)(F)F)c1.Cl,1.0,log10(mL.min-1.g-1),human,none,none,CHEMBL4380718
CN1C[C@@H]2C[C@H]1CN2c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,CN1C[C@@H]2C[C@H]1CN2c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,1.568201724066995,log10(mL.min-1.g-1),human,none,none,CHEMBL4373161
CCCCCC[Si](C)(C)c1cc(OC)c([C@H]2C=C(CO)[C@H]3C[C@@H]2C3(C)C)c(OC)c1,CCCCCC[Si](C)(C)c1cc(OC)c([C@H]2C=C(CO)[C@H]3C[C@@H]2C3(C)C)c(OC)c1,1.5438198051426577,log10(mL.min-1.g-1),human,none,none,CHEMBL5098563
FC(F)(F)c1nccc(NC[C@H]2C[C@@H](Nc3ccc4nnc(Cl)n4n3)C2)n1,FC(F)(F)c1nccc(NC[C@H]2C[C@@H](Nc3ccc4nnc(Cl)n4n3)C2)n1,1.3617278360175928,log10(mL.min-1.g-1),human,none,none,CHEMBL5144523
Cc1nn(CC(C)(C)O)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1,Cc1nn(CC(C)(C)O)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1,1.6989700043360187,log10(mL.min-1.g-1),human,none,none,CHEMBL5040118
CS(=O)(=O)c1ccc(N[C@H](c2ccccn2)c2cccc(Cl)c2F)c(Nc2ncccn2)c1,CS(=O)(=O)c1ccc(N[C@H](c2ccccn2)c2cccc(Cl)c2F)c(Nc2ncccn2)c1,1.6989700043360187,log10(mL.min-1.g-1),rat,none,none,CHEMBL4411172
Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CCCN([C@@H](C)c4cnc(-n5cc(F)cn5)cn4)C3=O)CC2)n1,Cc1cc(Nc2cc(C)[nH]n2)nc(N2CCC3(CCCN([C@@H](C)c4cnc(-n5cc(F)cn5)cn4)C3=O)CC2)n1,2.1335389083702174,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4836456
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C)CC2)c2nc(N)ncc2c1,CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C)CC2)c2nc(N)ncc2c1,0.5910646070264992,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5047436
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCCCN(C)C)ncc2c1,CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCCCN(C)C)ncc2c1,0.6434526764861874,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5047436
CC1CN(C)C(=O)c2c3c(nn2C1)CCN(C(=O)Nc1ccc(F)c(Cl)c1)C3,CC1CN(C)C(=O)c2c3c(nn2C1)CCN(C(=O)Nc1ccc(F)c(Cl)c1)C3,1.4471580313422192,log10(mL.min-1.g-1),human,none,none,CHEMBL5116435
CN1CC(F)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1CC(F)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,1.0791812460476249,log10(mL.min-1.g-1),human,none,none,CHEMBL5116435
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,2.5085297189712867,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
C[C@H]([C@H](O)C1CCCCC1)[C@H]1c2ccccc2-c2cncn21,C[C@H]([C@H](O)C1CCCCC1)[C@H]1c2ccccc2-c2cncn21,1.8750612633917,log10(mL.min-1.g-1),mouse,none,none,CHEMBL4345903
c1ccc2c(c1)-c1cncn1[C@H]2C1CCCCC1,c1ccc2c(c1)-c1cncn1[C@H]2C1CCCCC1,1.1760912590556813,log10(mL.min-1.g-1),human,none,none,CHEMBL4345901
O[C@@H]1c2ccccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,O[C@@H]1c2ccccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.0413926851582251,log10(mL.min-1.g-1),human,none,none,CHEMBL4345901
O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.568201724066995,log10(mL.min-1.g-1),rat,none,none,CHEMBL4345902
COc1ccc2[nH]c(C3CCCN(C(=O)c4ccc(F)cc4)C3)cc2n1,COc1ccc2[nH]c(C3CCCN(C(=O)c4ccc(F)cc4)C3)cc2n1,2.180068500901218,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3nc(NCc4ccccc4)ccc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3nc(NCc4ccccc4)ccc3[nH]2)C1,2.713305697599812,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncc(Cl)cc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncc(Cl)cc3[nH]2)C1,1.6492374723496073,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
CO[C@H](C(=O)Nc1nnc(N[C@@H]2CCN(c3nccnn3)C2)s1)c1ccccc1,CO[C@H](C(=O)Nc1nnc(N[C@@H]2CCN(c3nccnn3)C2)s1)c1ccccc1,0.47712125471966244,log10(mL.min-1.g-1),human,none,none,CHEMBL4360340
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,0.8976270912904415,log10(mL.min-1.g-1),human,none,none,CHEMBL5149516
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCN(C(=O)c2cnc(N3CCN(CCOc4cc5ncnc(Nc6n[nH]c(C)c6C)c5cc4S(=O)(=O)C(C)(C)C)CC3)nc2)CC1,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCN(C(=O)c2cnc(N3CCN(CCOc4cc5ncnc(Nc6n[nH]c(C)c6C)c5cc4S(=O)(=O)C(C)(C)C)CC3)nc2)CC1,-0.3187587626244128,log10(mL.min-1.g-1),rat,none,pH 7.4 phosphate buffer,CHEMBL4832933
O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12,O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12,1.1430148002540952,log10(mL.min-1.g-1),human,none,none,CHEMBL4480317
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(c1)OCC(=O)N2C,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(c1)OCC(=O)N2C,1.5185139398778875,log10(mL.min-1.g-1),human,2.5 uM,none,CHEMBL5167327
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(C)C)C2=O,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(C)C)C2=O,1.2041199826559248,log10(mL.min-1.g-1),human,2.5 uM,none,CHEMBL5167327
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc([Si](C)(C)CCCCCC)cc1O,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc([Si](C)(C)CCCCCC)cc1O,2.106088858382442,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5098565
CCNC(=O)c1cc(Cc2cccc3[nH]ccc23)nc(-c2cn(C)nn2)c1,CCNC(=O)c1cc(Cc2cccc3[nH]ccc23)nc(-c2cn(C)nn2)c1,0.2966651902615311,log10(mL.min-1.g-1),rat,0.5 uM,none,CHEMBL4835112
O=C(Nc1ccc(F)c(-c2cnn3c(-c4ccccc4)cnc3n2)c1)N1CCCC1,O=C(Nc1ccc(F)c(-c2cnn3c(-c4ccccc4)cnc3n2)c1)N1CCCC1,0.5185139398778874,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5151071
CC1(C)COCCN1c1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,CC1(C)COCCN1c1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,0.7781512503836436,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5151071
CC(C)Nc1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,CC(C)Nc1cnc2nc(-c3cc(NC(=O)N4CCCC4)ccc3F)ccn12,0.7160033436347992,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5151071
C[C@@H](CN1CCC2(CC1)c1ccccc1NC(=O)N2C)NC(=O)c1ccc(F)cc1,C[C@@H](CN1CCC2(CC1)c1ccccc1NC(=O)N2C)NC(=O)c1ccc(F)cc1,2.0530784434834195,log10(mL.min-1.g-1),rat,none,none,CHEMBL5050788
CC(C(=O)O)c1nn(Cc2cn3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,CC(C(=O)O)c1nn(Cc2cn3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,1.9030899869919435,log10(mL.min-1.g-1),mouse,unbound,none,CHEMBL5046712
CCOc1ccccc1O[C@@H]1CCCN(c2ncc(C(=O)NCc3cccc(C(=O)O)c3)cn2)C1,CCOc1ccccc1O[C@@H]1CCCN(c2ncc(C(=O)NCc3cccc(C(=O)O)c3)cn2)C1,0.9542425094393249,log10(mL.min-1.g-1),human,none,none,CHEMBL5099764
COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,1.6998377258672457,log10(mL.min-1.g-1),rat,none,none,CHEMBL5160049
C[C@@]1(S(C)(=O)=O)CC[C@@](CF)(c2cc(NC(=O)c3cc4c(cn3)OCO4)ccc2F)N=C1N,C[C@@]1(S(C)(=O)=O)CC[C@@](CF)(c2cc(NC(=O)c3cc4c(cn3)OCO4)ccc2F)N=C1N,1.561101383649056,log10(mL.min-1.g-1),human,none,none,CHEMBL5029747
CN1CCC(n2cc(NC(=O)c3cc(C(=O)c4c(Cl)ccc(Cl)c4F)c[nH]3)cn2)CC1,CN1CCC(n2cc(NC(=O)c3cc(C(=O)c4c(Cl)ccc(Cl)c4F)c[nH]3)cn2)CC1,2.012837224705172,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5166086
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,2.137986732723532,log10(mL.min-1.g-1),mouse,none,none,CHEMBL5032278
CN1CCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1CCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,1.414973347970818,log10(mL.min-1.g-1),human,none,none,CHEMBL5116435
CN1CC2(CC(n3cc(Nc4nc(NC5(C)CC5)c5c(=O)n(C)ccc5n4)cn3)C2)C1,CN1CC2(CC(n3cc(Nc4nc(NC5(C)CC5)c5c(=O)n(C)ccc5n4)cn3)C2)C1,-2.0132282657337552,log10(mL.min-1.g-1),human,none,none,CHEMBL5122780
CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(CC(F)F)ccc3n2)cn1,CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(CC(F)F)ccc3n2)cn1,-1.6382721639824072,log10(mL.min-1.g-1),human,none,none,CHEMBL5122780
N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(Cl)cn2)cn1,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(Cl)cn2)cn1,1.6611498572447867,log10(mL.min-1.g-1),mouse,10 mg/kg,iv,CHEMBL4706926
COc1cccc(-n2cc(-c3ccc(N4CCS(=O)(=O)CC4)cc3)c([C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)n2)c1,COc1cccc(-n2cc(-c3ccc(N4CCS(=O)(=O)CC4)cc3)c([C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)n2)c1,2.387389826338729,log10(mL.min-1.g-1),rat,none,none,CHEMBL5106301
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2c2nn(-c3ccc(F)cc3)cc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2c2nn(-c3ccc(F)cc3)cc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1,1.6074550232146685,log10(mL.min-1.g-1),rat,none,none,CHEMBL5106301
O=C1NC2(CC2)COc2ncc(F)cc2[C@H]2CCCCN2c2ccn3ncc1c3n2,O=C1NC2(CC2)COc2ncc(F)cc2[C@H]2CCCCN2c2ccn3ncc1c3n2,2.383815365980431,log10(mL.min-1.g-1),human,1 uM,none,CHEMBL5035191
COc1nc(C(C)C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,COc1nc(C(C)C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,1.462397997898956,log10(mL.min-1.g-1),rat,none,none,CHEMBL5160049
O=C(c1cc(C2CC2)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1cc(C2CC2)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,1.5287881917748962,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1cc(C2CC2)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1cc(C2CC2)no1)N1CCCC(c2cc3ncccc3[nH]2)C1,3.2070497092847434,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
CC(C)(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,CC(C)(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,2.5058280338548364,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
COc1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,COc1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,2.112135602681912,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccccc1)N1CCCC(c2cn3cccnc3n2)C1,O=C(c1ccccc1)N1CCCC(c2cn3cccnc3n2)C1,2.1050671488101234,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,1.568201724066995,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncccc3[nH]2)C1,1.6162654052817083,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncccc3[nH]2)C1,2.527900445194766,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1ccc(F)cc1)N1CCCC(c2cc3ncccc3[nH]2)C1,3.0320826121743187,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
COc1ccc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)cc1OC,COc1ccc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)cc1OC,2.137638905022756,log10(mL.min-1.g-1),mouse,0.5 uM,none,CHEMBL4343665
O=C(c1cc(C(F)(F)F)n[nH]1)N1CCCC(c2cc3ncccc3[nH]2)C1,O=C(c1cc(C(F)(F)F)n[nH]1)N1CCCC(c2cc3ncccc3[nH]2)C1,2.102708054699874,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
Cn1nccc1C(=O)N1CCCC(c2cc3ncccc3[nH]2)C1,Cn1nccc1C(=O)N1CCCC(c2cc3ncccc3[nH]2)C1,1.438858659420562,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC(C)(C)C)CC2=O)cc1,C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC(C)(C)C)CC2=O)cc1,2.4313637641589874,log10(mL.min-1.g-1),human,none,none,CHEMBL5133805
C=CC(=O)N(C)CCOc1c(-c2ccc(CN3CCN(CC(C)C)CC3=O)c(C)c2)ccnc1N,C=CC(=O)N(C)CCOc1c(-c2ccc(CN3CCN(CC(C)C)CC3=O)c(C)c2)ccnc1N,2.5237464668115646,log10(mL.min-1.g-1),human,none,none,CHEMBL5133805
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,3.369215857410143,log10(mL.min-1.g-1),rat,none,none,CHEMBL5133806
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,3.369215857410143,log10(mL.min-1.g-1),rat,none,none,CHEMBL5133806
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC)CC2=O)c(C)c1,C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC)CC2=O)c(C)c1,2.7715874808812555,log10(mL.min-1.g-1),rat,none,none,CHEMBL5133806
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC)CC2=O)c(C)c1,C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC)CC2=O)c(C)c1,2.7715874808812555,log10(mL.min-1.g-1),rat,none,none,CHEMBL5133806
N#Cc1cnc2cc(C3CCCN(C(=O)c4cc(C(F)(F)F)no4)C3)[nH]c2c1,N#Cc1cnc2cc(C3CCCN(C(=O)c4cc(C(F)(F)F)no4)C3)[nH]c2c1,1.5167997040816243,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(Br)cc3[nH]2)C1,O=C(c1cc(C(F)(F)F)no1)N1CCCC(c2cc3ncc(Br)cc3[nH]2)C1,1.9434945159061026,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
O=C(c1ccccc1)N1C=C(c2cc3ncccc3[nH]2)CCC1,O=C(c1ccccc1)N1C=C(c2cc3ncccc3[nH]2)CCC1,2.3758829915452284,log10(mL.min-1.g-1),human,0.5 uM,none,CHEMBL4343664
Cc1cc(C)c2c(n1)sc1c(NCc3ccc(C(C)(C)O)cc3)nccc12,Cc1cc(C)c2c(n1)sc1c(NCc3ccc(C(C)(C)O)cc3)nccc12,1.6989700043360187,log10(mL.min-1.g-1),human,none,none,CHEMBL5030002
