smiles,AZ_LogD7.4,SLogD
Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2cccc(Cl)c2)n1,2.5,5.97593
Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,3.04,2.74744
Nc1nc(O)c2ncn(COCCO)c2n1,-1.42,-0.656817
Nc1nc(O)cc(-c2ccc(O)cc2)n1,1.05,1.03919
Nc1nc(OC2CCCC2)nc2c1ncn2[C@H]1O[C@H](CF)[C@H](O)[C@@H]1O,1.5,0.960509
Nc1nc(OC2CCCC2)nc2c1ncn2[C@H]1O[C@H](CO)[C@H](Cl)[C@@H]1O,2.16,1.25972
Nc1nc(OC2CCCC2)nc2c1ncn2[C@H]1O[C@H](CO)[C@H](O)[C@@H]1O,0.79,0.345381
Nc1nc(OCc2nccs2)nc2c1ncn2[C@H]1O[C@H](CF)[C@H](O)[C@@H]1O,0.47,0.482158
Nc1nc(SCc2ccccc2)nc2c1ncn2[C@H]1O[C@H](CO)[C@H](O)[C@@H]1O,1.24,0.890403
Nc1nc2cc3c(cc2s1)CCN(Cc1cccc(F)c1)CC3,3.3,3.74837
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3,2.66,3.4158
Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,-0.12,1.90012
Nc1nc2ccc(-c3cccc(O)c3)cc2s1,3.1,2.98649
Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,2.29,2.45023
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,3.98,2.84795
Nc1nc2ccc(F)cc2s1,2.2,2.11041
Nc1nc2ccc(OC(F)(F)F)cc2s1,3.34,2.39987
Nc1nc2ccccc2n1C(=O)c1ccccc1,1.56,2.57585
Nc1nc2ccccc2s1,2,1.81012
Nc1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,2.01,2.252
Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,2.5,3.015
Nc1nc2nc(SCc3ccccc3)nc(N)c2s1,3.1,2.49976
Nc1ncc(-c2ccc(F)cc2)[nH]1,1.39,1.51525
Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,2.83,1.69002
Nc1ncc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,3.2,1.50478
Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1,1.85,0.58128
Nc1ncc(-c2cnn(C3CCOCC3)c2)cc1-c1nc2ccccc2o1,4,2.98606
Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,3.26,4.7962
Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,2.06,2.87853
Nc1nccc(-c2c[nH]c3ccccc23)n1,1.68,1.81605
Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,0.51,0.816879
Nc1nccc(-c2ccccc2)n1,2,1.78991
Nc1nccc(-c2cccs2)n1,1.75,1.51813
Nc1nccc(-n2ccc3ccccc32)n1,2.71,1.65862
Nc1nccc(/C=C/c2ccc(Cl)cc2)n1,3.5,2.72825
Nc1nccc2ccccc12,1.5,1.49191
Nc1ncccc1NCc1cccc(-c2cccnc2)c1,3,2.99725
Nc1ncnc(Nc2ccccc2)n1,1.4,1.75204
Nc1ncnc2[nH]ccc12,1.78,0.178204
Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,-0.5,-0.168943
Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,3.17,2.27567
Nc1ncnc2c1nc(Sc1nc3cccc(Cl)c3s1)n2CCO,2.37,2.48454
Nc1ncnc2c1ncn2Cc1ccccc1,1.53,1.43173
Nc1ncnc2c1ncn2[C@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@H](O)[C@@H]1O,0.9,0.648584
Nc1ncnc2c1ncn2[C@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@@H]1O,2.5,1.42507
Nc1ncnc2c1ncn2[C@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@H](O)[C@@H]1O,1.9,0.815687
Nc1ncnc2ccccc12,1.26,1.09688
Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,3.2,3.63472
Nc1ncnc2oc(-c3ccoc3)c(-c3ccco3)c12,3.1,1.97886
Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12,2.65,3.42969
Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3Cc3ccccc3N3CCOCC3)nc12,3.58,3.92436
Nc1ncnc2sccc12,1.19,1.00482
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.38,1.97988
Nc1nnc(-c2ccccc2)s1,1.8,1.69476
Nc1nnc(CCSCCc2nnc(N)s2)s1,-0.1,0.983525
Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,2,2.37347
Nc1nnc(Cc2ccc(Cl)cc2)s1,2.34,2.21228
Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,2.7,3.03896
Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,3.52,3.29086
Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,2.8,2.02162
O=C(/C=C/Sc1nc[nH]n1)c1ccc(Cl)cc1,3.1,2.69171
O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,1.52,1.54769
O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,3.85,2.88992
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.43,1.92966
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,2.5,1.72449
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,3.7,2.89859
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1c(Cl)ccc2nc(CN3CCN(CCO)CC3)ccc12,2.93,3.98725
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]ncc2c1,4.03,4.40105
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,2.62,2.6068
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,1.79,2.18326
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2ncccc12,3.83,4.56596
O=C(CC1CCCCC1)Nc1c(Cl)ccc2nc(NCCCO)ccc12,3.29,3.94048
O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,1.15,1.59104
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,3.04,4.40626
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,3.12,4.94881
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(=O)[nH]c1,3.04,4.47655
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,2.67,2.98437
O=C(CCCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.93,3.28629
O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,2.9,4.40388
O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccc(F)cc1,3.1,2.8125
O=C(CCc1ccccc1)c1ccccc1,3.77,3.44434
O=C(CCc1ccccc1O)Nc1ccccc1,2.71,2.65355
O=C(CCc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,3.4,3.11213
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NC(CO)CO,2.61,0.720151
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,3.05,1.36831
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NO,2.4,1.56971
O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,2.62,1.24313
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,3.4,3.88614
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,2.4,2.21871
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1,3.3,3.56793
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,1.79,2.03725
O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.85,1.73707
O=C(CO)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.62,3.2009
O=C(COCc1ccccc1)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,3.21,3.46465
O=C(COCc1ccccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.47,2.3959
O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,3.03,2.48514
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1,2.74,2.49254
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1,2.63,3.19401
O=C(COCc1ccncc1)N1CCC(c2ccc(F)cc2Cl)CC1,2.7,2.72038
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.38,2.36168
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1,2.55,2.06933
O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,2.63,1.91992
O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.07,2.71698
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCO,0.42,-0.0198569
O=C(COc1ccc(SCCCCCc2ccccc2)cc1)COc1ccc(C(=O)O)cc1,3.63,3.06771
O=C(COc1ccccc1)N1CCOCC1,0.75,0.66653
O=C(COc1ccccc1)c1ccccc1,2.87,2.89021
O=C(COc1ccccc1O)NC1CCCC1,2.31,1.61063
O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,1.86,1.8288
O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,1.6,1.33196
O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,3.2,2.84046
O=C(CSc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,3.6,3.62192
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,3.95,3.53039
O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,2,3.04295
O=C(Cc1c(C(=O)O)[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,1.33,0.334673
O=C(Cc1cc(Nc2ncnc3cc(OCCCN4CCC[C@@H]4CO)ccc23)n[nH]1)Nc1cccc(F)c1F,2.06,3.05533
O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,3.36,3.28186
O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@H]3CNC[C@@H]3O)ccc12,1.33,1.52328
O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,2.54,2.27063
O=C(Cc1ccc(OCc2ccccc2)cc1)NO,1.92,2.18628
O=C(Cc1ccc(Oc2ccccc2)cc1)NO,2.03,2.23781
O=C(Cc1ccc2c(n1)NCCC2)Nc1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,-0.63,1.04302
O=C(Cc1cccc2ccccc12)Nc1ccccc1,3.9,3.67819
O=C(Cc1ccccc1)Nc1nccs1,2.5,1.78722
O=C(Cc1ccccc1)c1ccc(O)cc1O,3.09,2.79496
O=C(Cc1ccccn1)c1ccc(Cl)cc1,2.96,2.58065
O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,3.22,2.89787
O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,3.54,2.44586
O=C(NC1CC1)c1cc(-c2cccs2)on1,2.54,2.44572
O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,4.36,3.90224
O=C(NC1CCCCC1)C1CCCN(S(=O)(=O)c2cccs2)C1,2.93,2.22384
O=C(NC1CCCCC1)N1CCN(c2ccccc2Cl)CC1,3.78,3.56054
O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1,3.01,3.73047
O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.4,2.26687
O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.64,1.9909
O=C(NC1Cc2ccccc2N(CC(=O)N2CCC(O)CC2)C1=O)c1cc2cc(Cl)sc2[nH]1,2.86,1.85247
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,3.64,1.81601
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.56,1.60617
O=C(NC1Cc2ccccc2N(CCCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.49,2.34283
O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.05,2.03327
O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,3.4,1.64604
O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.37,1.42582
O=C(NCC(=O)N(CCO)c1ccccc1)c1cc2cc(Cl)ccc2[nH]1,3.37,2.21881
O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,-0.34,1.10957
O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.26,2.07836
O=C(NCC12CC3CC(CC(C3)C1)C2)c1c(Cl)ccc2nc(N3CCC[C@H](NCCc4nnn[nH]4)C3)ccc12,3.08,4.4699
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,2.1,3.74523
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C2CCNCC2)ccc1Cl,1.58,3.04454
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,1.49,3.33717
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,1.55,4.19638
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,1.84,2.99084
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@H]3C[C@@H]2CN3)ccc1Cl,1.45,2.80486
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,1.77,3.73966
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,2.09,3.03841
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ccc1Cl,1.83,3.42822
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ncc1Cl,1.56,2.32748
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OCCCNCCCO)ccc1Cl,1.41,2.84985
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@H]2CCCNC2)ccc1Cl,2.18,4.07981
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1Cl,4.37,5.82242
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,4.21,4.44563
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Br,4.15,5.13548
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,4.05,5.14723
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCNCC2)c1Cl,1.77,2.82988
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(NCC2CCNCC2)c1Cl,0.6,2.34287
O=C(NCC1CCCCC1)c1c(Cl)ccc2ncccc12,2.65,4.16579
O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.26,2.83254
O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,2.53,2.13075
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1.13,1.33023
O=C(NCC1CCOCC1)c1nc(OS(=O)(=O)CCC(F)(F)F)ccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,4.2,3.59844
O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2ccccc12,4.4,3.6219
O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1,1.26,2.26817
O=C(NCCCCc1ccccc1)c1ccccc1,3.8,3.66781
O=C(NCCCN1CCCCC1)C(c1ccccc1)c1ccccc1,1.33,2.25182
O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br)c1cccs1,4.13,3.28965
O=C(NCCN1CCCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.39,2.03113
O=C(NCCNC(=O)c1cn(-c2ccccc2)nc1C(F)(F)F)c1ccc(Cl)cn1,3.8,3.47295
O=C(NCCSCc1ccccc1)c1ccccc1,3.3,3.29136
O=C(NCCc1ccccc1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.74,2.32964
O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.29,2.57528
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,3.15,2.83939
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,3.02,2.4289
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12,3.67,2.70812
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12,2.06,1.46622
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,3.93,3.00305
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,3.42,3.02112
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,2.71,2.39441
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,3.91,3.7855
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C(F)(F)F,3.34,3.58371
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,3.15,3.12728
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,3.48,3.07244
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cn2cc(F)ccc2n1,3.33,3.32084
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12,3.28,3.05921
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,3.69,3.01263
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,2.95,3.73799
O=C(NC[C@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,4.46,3.10283
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CC1CC(F)(F)C1,3.9,3.3256
O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,3,3.24349
O=C(NCc1ccccc1Cl)c1ccccc1Oc1ccccc1,3.58,4.83202
O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,3.68,3.91777
O=C(NCc1ccccn1)c1ccc(Oc2ccccc2)cc1,2.7,2.92619
O=C(NCc1ccco1)c1ccc2[nH]c(COc3ccc(C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,4,5.9312
O=C(NCc1ccnc2ccccc12)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,3.88,3.61406
O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,2.48,2.21296
O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,2.42,2.21296
O=C(NCc1ccncc1)c1ccc(Oc2ccccc2)cc1,3.26,3.00569
O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.77,1.92765
O=C(NCc1ccncn1)c1ccc(Oc2ccc(CCC3(O)CN4CCC3CC4)cc2)cc1,0.76,1.38172
O=C(NNc1cccc(Cl)c1)c1cccnc1Cl,1.87,2.4751
O=C(NO)C1COC(c2ccc(F)c(C(F)(F)F)c2)=N1,1.53,1.55851
O=C(NO)[C@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,3.23,3.19267
O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1,0.75,1.23695
O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.13,2.53803
O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,2.14,2.59389
O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.59,3.14621
O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.79,2.824
O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(N2CCNCC2)cc1,-0.04,2.50865
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.94,3.45293
O=C(NS(=O)(=O)c1cccc(Cl)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.62,3.03432
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.5,2.55094
O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.93,3.07902
O=C(N[C@@H](Cc1ccc(C#CCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.27,1.97905
O=C(N[C@@H](Cc1ccc(CCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.51,2.53634
O=C(N[C@@H](Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.08,2.07518
O=C(N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,-0.22,1.72311
O=C(N[C@@H](Cc1ccc(OCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,-0.48,1.2838
O=C(N[C@@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.6,1.62347
O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.33,1.81051
O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCO3)cc1)C(=O)O)c1c(Cl)cccc1Cl,-0.18,0.763028
O=C(N[C@@H](Cc1cccc(OCCCNc2ccccn2)c1)C(=O)O)c1c(Cl)cccc1Cl,0.16,1.7675
O=C(N[C@@H](Cc1ccccc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,3.6,2.65396
O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,2.8,1.29366
O=C(N[C@@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.3,1.42582
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1.15,1.02745
O=C(N[C@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,2.61,3.5017
O=C(N[C@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,1.9,1.40309
O=C(N[C@H]1CN2CCC1CC2)c1ccc(-c2ccccn2)s1,0.7,0.700073
O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,0.6,0.800164
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,3.95,4.24252
O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CC1,2.3,2.23534
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,3.7,3.54174
O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)[C@H](Cc1ccccc1)NC1(c2ccccn2)CC1,3.44,2.56741
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)F,1.8,4.2292
O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)N1CCN(C[C@H]2CCCN(C3CC3)C2)CC1,4.06,2.41559
O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1,3.85,3.58053
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CCCN(C3CC3)C2)CC1,3.57,2.19183
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CCCN(CC3CC3)C2)CC1,2.54,3.05714
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CCCN(Cc3ccccc3)C2)CC1,4.26,4.30019
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CN(C3CC3)CCO2)CC1,3.32,2.98783
