,Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year
19737,CHEMBL190982,Clc1ccc(Cl)cc1,IC50,'=',16982.44,nM,CHEMBL1023677,Inhibition of human CYP2A6,A,BAO_0000357,single protein format,CHEMBL1158374,Scientific Literature,Eur J Med Chem,2009.0
19738,CHEMBL194983,Cc1ccc2cc(C)ccc2c1,IC50,'=',10000.0,nM,CHEMBL1023677,Inhibition of human CYP2A6,A,BAO_0000357,single protein format,CHEMBL1158374,Scientific Literature,Eur J Med Chem,2009.0
19739,CHEMBL2059120,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N3CCOCC3)oc2c1,IC50,'=',38.0,nM,CHEMBL2060578,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate after 10 mins by LC/MS/MS analysis,A,BAO_0000251,microsome format,CHEMBL2057069,Scientific Literature,Bioorg Med Chem Lett,2012.0
19740,CHEMBL2057787,C#CCNc1nc2ccc(C(=O)N(CC#C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,IC50,'=',38.0,nM,CHEMBL2060578,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate after 10 mins by LC/MS/MS analysis,A,BAO_0000251,microsome format,CHEMBL2057069,Scientific Literature,Bioorg Med Chem Lett,2012.0
19741,CHEMBL2059126,CCN(C)c1nc2ccc(C(=O)N(C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,IC50,'=',110.0,nM,CHEMBL2060578,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate after 10 mins by LC/MS/MS analysis,A,BAO_0000251,microsome format,CHEMBL2057069,Scientific Literature,Bioorg Med Chem Lett,2012.0
19742,CHEMBL3358954,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,IC50,'=',8000.0,nM,CHEMBL3374295,Inhibition of human recombinant CYP3A4 using 7-benzyloxy-4-(trifluoromethyl)-coumarin as substrate after 30 mins by fluorescence assay,A,BAO_0000357,single protein format,CHEMBL3352560,Scientific Literature,ACS Med Chem Lett,2014.0
19743,CHEMBL549749,CCNC(=O)c1cc2c(-c3cc(OCCN(CC)CC)c(Cl)cc3Cl)nc(N)nc2s1,IC50,'>',10000.0,nM,CHEMBL1024402,Inhibition of CYP1A2,A,BAO_0000357,single protein format,CHEMBL1158486,Scientific Literature,J Med Chem,2009.0
19744,CHEMBL3358953,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1,IC50,'>',50000.0,nM,CHEMBL3374302,Inhibition of CYP1A2 (unknown origin),A,BAO_0000357,single protein format,CHEMBL3352560,Scientific Literature,ACS Med Chem Lett,2014.0
19745,CHEMBL440230,Clc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1Cl,IC50,'=',500.0,nM,CHEMBL903475,Inhibition of human CYP2D6,A,BAO_0000357,single protein format,CHEMBL1139125,Scientific Literature,Bioorg Med Chem Lett,2007.0
19746,CHEMBL577470,CC1(CC(=O)NCc2ccc(C(=O)O)cc2)CC2(CCCCC2)OO1,IC50,'>',5000.0,nM,CHEMBL1047870,Inhibition of human CYP2C19,A,BAO_0000357,single protein format,CHEMBL1156001,Scientific Literature,Bioorg Med Chem Lett,2009.0
19747,CHEMBL3353356,O=C1Nc2ccc(F)cc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,IC50,'>',1000.0,nM,CHEMBL3364617,Inhibition of CYP3A4 (unknown origin) using BFC substrate after 30 mins by fluorescence assay,A,BAO_0000357,single protein format,CHEMBL3351767,Scientific Literature,J Med Chem,2015.0
19748,CHEMBL2337981,CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,IC50,'>',10000.0,nM,CHEMBL2343528,Inhibition of human recombinant CYP1A2,A,BAO_0000357,single protein format,CHEMBL2331553,Scientific Literature,Bioorg Med Chem Lett,2013.0
19749,CHEMBL3353099,COc1nc(-c2nc(Nc3cc(C(F)(F)F)ccc3F)n(C)n2)ccc1-n1cnc(C)c1,IC50,'=',22100.0,nM,CHEMBL3382691,Inhibition of CYP2C19 (unknown origin),A,BAO_0000357,single protein format,CHEMBL3351481,Scientific Literature,Bioorg Med Chem Lett,2014.0
19750,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',4100.0,nM,CHEMBL3363906,Inhibition of recombinant human CYP2C19 preincubated for 5 mins before fluorescent substrate addition by fluorescence assay,A,BAO_0000357,single protein format,CHEMBL3352322,Scientific Literature,Bioorg Med Chem Lett,2014.0
19753,CHEMBL3310485,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,IC50,'=',210.0,nM,CHEMBL3363906,Inhibition of recombinant human CYP2C19 preincubated for 5 mins before fluorescent substrate addition by fluorescence assay,A,BAO_0000357,single protein format,CHEMBL3352322,Scientific Literature,Bioorg Med Chem Lett,2014.0
19754,CHEMBL1627203,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC4([S+](=N)([O-])c5ccccc5)CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,IC50,'=',20.5,nM,CHEMBL917755,Inhibition of human CYP24 hydroxylase expressed in V79 cells,B,BAO_0000219,cell-based format,CHEMBL1149309,Scientific Literature,J Med Chem,2004.0
19755,CHEMBL1269681,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)N(Cc3cc(CNCC(F)F)ccc3Cl)C3CC3)cc2)c(Cl)c1,IC50,'=',4800.0,nM,CHEMBL1275130,Inhibition of CYP3A4 using testosterone as substrate,A,BAO_0000357,single protein format,CHEMBL1268808,Scientific Literature,Bioorg Med Chem Lett,2010.0
19757,CHEMBL3359962,O=C(Cn1ccnc1)c1ccc(OCc2cccc([N+](=O)[O-])c2)cc1,IC50,'=',3708.0,nM,CHEMBL3385621,Inhibition of human placental microsomal CYP19 using [1beta-3H]androstenedione substrate pre-incubated for 5 mins by scintillation counting method,B,BAO_0000019,assay format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19758,CHEMBL3359959,O=C(Cn1ccnc1)c1cccc(OCc2ccccc2)c1,IC50,'=',17464.0,nM,CHEMBL3385621,Inhibition of human placental microsomal CYP19 using [1beta-3H]androstenedione substrate pre-incubated for 5 mins by scintillation counting method,B,BAO_0000019,assay format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19759,CHEMBL1688900,O=c1cc(Cn2ccnc2)c2ccc(OCc3cc(F)cc(F)c3)cc2o1,IC50,'=',169.0,nM,CHEMBL3385621,Inhibition of human placental microsomal CYP19 using [1beta-3H]androstenedione substrate pre-incubated for 5 mins by scintillation counting method,B,BAO_0000019,assay format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19760,CHEMBL3359955,CC(C)Oc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,IC50,'=',584.0,nM,CHEMBL3385621,Inhibition of human placental microsomal CYP19 using [1beta-3H]androstenedione substrate pre-incubated for 5 mins by scintillation counting method,B,BAO_0000019,assay format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19761,CHEMBL1688895,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2o1,IC50,'=',141.0,nM,CHEMBL3385621,Inhibition of human placental microsomal CYP19 using [1beta-3H]androstenedione substrate pre-incubated for 5 mins by scintillation counting method,B,BAO_0000019,assay format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19762,CHEMBL1688890,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(Cl)c3)cc2o1,IC50,'=',130.0,nM,CHEMBL3385621,Inhibition of human placental microsomal CYP19 using [1beta-3H]androstenedione substrate pre-incubated for 5 mins by scintillation counting method,B,BAO_0000019,assay format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19763,CHEMBL437731,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1,IC50,'=',47.0,nM,CHEMBL3385621,Inhibition of human placental microsomal CYP19 using [1beta-3H]androstenedione substrate pre-incubated for 5 mins by scintillation counting method,B,BAO_0000019,assay format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19764,CHEMBL225499,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccccc3)cc2o1,IC50,'=',72.0,nM,CHEMBL3385623,"Inhibition of human CYP11B1 expressed in hamster V79MZh11B1 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19765,CHEMBL3359953,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2o1,IC50,'=',111.0,nM,CHEMBL3385623,"Inhibition of human CYP11B1 expressed in hamster V79MZh11B1 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19766,CHEMBL1688900,O=c1cc(Cn2ccnc2)c2ccc(OCc3cc(F)cc(F)c3)cc2o1,IC50,'=',45.0,nM,CHEMBL3385623,"Inhibition of human CYP11B1 expressed in hamster V79MZh11B1 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19767,CHEMBL3359965,O=C(Cn1ccnc1)c1ccc(OCc2cccnc2)cc1,IC50,'=',518.0,nM,CHEMBL3385623,"Inhibition of human CYP11B1 expressed in hamster V79MZh11B1 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19768,CHEMBL1688893,Cc1cccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,IC50,'=',250.0,nM,CHEMBL3385624,"Inhibition of human CYP11B2 expressed in hamster V79MZh11B2 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19769,CHEMBL3359952,COc1cccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,IC50,'=',127.0,nM,CHEMBL3385624,"Inhibition of human CYP11B2 expressed in hamster V79MZh11B2 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19770,CHEMBL3359953,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2o1,IC50,'=',86.0,nM,CHEMBL3385624,"Inhibition of human CYP11B2 expressed in hamster V79MZh11B2 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19771,CHEMBL3359954,CCCOc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,IC50,'=',77.0,nM,CHEMBL3385624,"Inhibition of human CYP11B2 expressed in hamster V79MZh11B2 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19772,CHEMBL1688900,O=c1cc(Cn2ccnc2)c2ccc(OCc3cc(F)cc(F)c3)cc2o1,IC50,'=',200.0,nM,CHEMBL3385624,"Inhibition of human CYP11B2 expressed in hamster V79MZh11B2 cells using [1,2-3H]-11-deoxycorticosterone substrate incubated for 25 mins by HPLC method",B,BAO_0000219,cell-based format,CHEMBL3352054,Scientific Literature,Eur J Med Chem,2015.0
19774,CHEMBL230607,CN(C(=O)CC(=O)Nc1nccs1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,'=',700.0,nM,CHEMBL887539,Inhibition of CYP2D6,A,BAO_0000357,single protein format,CHEMBL1144622,Scientific Literature,Bioorg Med Chem Lett,2007.0
19775,CHEMBL230394,CN(C(=O)CC(=O)Nc1ccc(CNS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,'=',5400.0,nM,CHEMBL887539,Inhibition of CYP2D6,A,BAO_0000357,single protein format,CHEMBL1144622,Scientific Literature,Bioorg Med Chem Lett,2007.0
19776,CHEMBL2086687,C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,IC50,'>',30000.0,nM,CHEMBL2384316,Inhibition of CYP2C9 (unknown origin),A,BAO_0000357,single protein format,CHEMBL2380211,Scientific Literature,Bioorg Med Chem Lett,2013.0
19777,CHEMBL2382415,N#Cc1cnccc1COc1cnc(N2CC3CCC(C2)N3C(=O)OCC(F)(F)F)nc1,IC50,'>',30000.0,nM,CHEMBL2382532,Inhibition of CYP1A2 (unknown origin),A,BAO_0000357,single protein format,CHEMBL2380211,Scientific Literature,Bioorg Med Chem Lett,2013.0
19778,CHEMBL2048293,N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)cc3n4CCC3CC(=O)O)no2)c1,IC50,'>',30000.0,nM,CHEMBL2050022,Inhibition of CYP2D6,A,BAO_0000357,single protein format,CHEMBL2046302,Scientific Literature,Bioorg Med Chem Lett,2012.0
19779,CHEMBL3354553,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)N2CCS(=O)(=O)CC2)no1,IC50,'>',30000.0,nM,CHEMBL3376658,Inhibition of human CYP2D6,A,BAO_0000357,single protein format,CHEMBL3352656,Scientific Literature,Bioorg Med Chem Lett,2015.0
19781,CHEMBL1271428,NC(=O)[C@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@H](Nc4ncccc4C(F)(F)F)C1)C(C3)C2,IC50,'=',8500.0,nM,CHEMBL1273487,Inhibition of CYP3A4,A,BAO_0000357,single protein format,CHEMBL1268897,Scientific Literature,Bioorg Med Chem Lett,2010.0
19782,CHEMBL1270001,N#Cc1ccc(N[C@@H]2CCN(C(=O)O[C@H]3C4CC5CC3C[C@](C(N)=O)(C5)C4)C2)nc1,IC50,'=',14200.0,nM,CHEMBL1273487,Inhibition of CYP3A4,A,BAO_0000357,single protein format,CHEMBL1268897,Scientific Literature,Bioorg Med Chem Lett,2010.0
19785,CHEMBL13778,S=C(Nc1cc(Cl)cc(Cl)c1)Nc1cccc(NC(=S)Nc2cc(Cl)cc(Cl)c2)c1,IC50,'=',480.0,nM,CHEMBL666529,In vitro inhibition of the rotamase activity of cyclophilin A (CyPA),B,BAO_0000357,single protein format,CHEMBL1136731,Scientific Literature,J Med Chem,2003.0
19786,CHEMBL397667,Cc1cc(Br)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,IC50,'=',3100.0,nM,CHEMBL887697,Inhibition of CYP3A4 in microsomes,A,BAO_0000019,assay format,CHEMBL1144646,Scientific Literature,Bioorg Med Chem Lett,2007.0
19787,CHEMBL2180410,COCCc1ccc(-c2c(C)nc3c(N4CCOCC4)nccn23)cn1,IC50,'>',10000.0,nM,CHEMBL3396644,Inhibition of CYP450 (unknown origin),A,BAO_0000019,assay format,CHEMBL3393008,Scientific Literature,J Med Chem,2015.0
19788,CHEMBL3401195,O=C1N(c2ccc(F)cc2)CCc2nc(COc3ccccc3)cn21,IC50,'>',20000.0,nM,CHEMBL3404394,Inhibition of human CYP2C9,A,BAO_0000357,single protein format,CHEMBL3399974,Scientific Literature,Bioorg Med Chem Lett,2015.0
19789,CHEMBL3793057,COc1ccc2c(=O)c(Cc3cccnc3)coc2c1,IC50,'>',10000.0,nM,CHEMBL3795160,"Inhibition of human CYP11B1 expressed in V79 MZh cells using [1,2-3H]-11-deoxycorticosterone as substrate for 6 hrs by HPTLC analysis",B,BAO_0000219,cell-based format,CHEMBL3792376,Scientific Literature,J Med Chem,2016.0
19791,CHEMBL231334,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,IC50,'=',1600.0,nM,CHEMBL905987,Inhibition of CYP2D6,A,BAO_0000357,single protein format,CHEMBL1143778,Scientific Literature,Bioorg Med Chem Lett,2007.0
19792,CHEMBL3799799,Cc1nc2ccccc2n1C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,IC50,'=',40.0,nM,CHEMBL3802811,Inhibition of CYP2D6 (unknown origin),A,BAO_0000357,single protein format,CHEMBL3797033,Scientific Literature,J Med Chem,2016.0
19793,CHEMBL44992,CC(C)(CCN1C(=O)CC2(CCCC2)CC1=O)CN1CCN(c2ncccn2)CC1,IC50,'=',710.0,nM,CHEMBL616273,In vitro binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in human CYP3A4 assay,B,BAO_0000357,single protein format,CHEMBL1148245,Scientific Literature,Bioorg Med Chem Lett,2004.0
19794,CHEMBL2105423,N=C(N)NC(=O)c1ccc(N2CCN(C(=O)c3ccc[nH]3)CC2)c(C(F)(F)F)c1,IC50,'=',7000.0,nM,CHEMBL2173429,Inhibition of CYP3A4 in human liver microsomes using 7-benzyloxy-4-(trifluoromethyl)-coumarin as substrate after 30 mins by LC/MS/MS analysis,A,BAO_0000251,microsome format,CHEMBL2169836,Scientific Literature,J Med Chem,2012.0
19795,CHEMBL1241546,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C)nnn4-5)CC3)cccc2n1,IC50,'>',5000.0,nM,CHEMBL1248094,Inhibition of human recombinant CYP1A2 preincubated for 10 mins,A,BAO_0000357,single protein format,CHEMBL1240442,Scientific Literature,J Med Chem,2010.0
19796,CHEMBL3421639,COc1ccc(OC)c2c1c(OC)cc1c(=O)cc(-c3cccc(F)c3)oc12,IC50,'=',36.7,nM,CHEMBL3423817,Inhibition of human CYP1A2 assessed as reduction in 7-ethoxyresorufin O-deethylation activity by fluorescence based EROD assay,A,BAO_0000357,single protein format,CHEMBL3421595,Scientific Literature,J Med Chem,2015.0
19797,CHEMBL1863288,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,IC50,'=',1000.0,nM,CHEMBL2343820,Inhibition of CYP3A4/5 in human liver microsomes assessed as reduction in testosterone-beta-hydroxylation,A,BAO_0000251,microsome format,CHEMBL2331102,Scientific Literature,Bioorg Med Chem,2013.0
19798,CHEMBL2336421,CCc1cc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12,IC50,'=',25000.0,nM,CHEMBL2344726,Inhibition of CYP3A4 (unknown origin) using 7-benzyloxy-4-trifluoromethylcoumarin as substrate,A,BAO_0000357,single protein format,CHEMBL2331184,Scientific Literature,Bioorg Med Chem Lett,2013.0
19799,CHEMBL204039,Clc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,IC50,'=',15.3,nM,CHEMBL859206,Inhibition of CYP19,B,BAO_0000357,single protein format,CHEMBL1138150,Scientific Literature,Bioorg Med Chem Lett,2006.0
19800,CHEMBL204039,Clc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,IC50,'=',45.0,nM,CHEMBL859206,Inhibition of CYP19,B,BAO_0000357,single protein format,CHEMBL1138150,Scientific Literature,Bioorg Med Chem Lett,2006.0
19801,CHEMBL1277677,CN(Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccncc1)c1ccccc1,IC50,'=',1100.0,nM,CHEMBL1286979,Inhibition of human CYP3A4,A,BAO_0000357,single protein format,CHEMBL1275350,Scientific Literature,J Med Chem,2010.0
19802,CHEMBL1863462,O=C(C1CC1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,IC50,'=',1800.0,nM,CHEMBL2343820,Inhibition of CYP3A4/5 in human liver microsomes assessed as reduction in testosterone-beta-hydroxylation,A,BAO_0000251,microsome format,CHEMBL2331102,Scientific Literature,Bioorg Med Chem,2013.0
19803,CHEMBL3665949,Cc1c(Cl)nc(OC[C@H]2C[C@@H]2c2ccccn2)nc1NCc1cnn(C)c1,IC50,'=',5200.0,nM,CHEMBL3750735,Inhibition of CYP2C9 (unknown origin),A,BAO_0000357,single protein format,CHEMBL3745609,Scientific Literature,Bioorg Med Chem Lett,2016.0
19804,CHEMBL2181776,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,IC50,'=',9500.0,nM,CHEMBL2186098,Inhibition of CYP3A4,A,BAO_0000357,single protein format,CHEMBL2176942,Scientific Literature,J Med Chem,2012.0
19805,CHEMBL2181621,Cn1c(-c2ccc(Cl)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21,IC50,'=',4300.0,nM,CHEMBL2186100,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL2176942,Scientific Literature,J Med Chem,2012.0
19806,CHEMBL2181635,Cn1c(-c2ccc(F)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,IC50,'=',800.0,nM,CHEMBL2186100,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL2176942,Scientific Literature,J Med Chem,2012.0
19807,CHEMBL2181634,Cn1c(-c2ccc(Cl)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,IC50,'=',1000.0,nM,CHEMBL2186100,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL2176942,Scientific Literature,J Med Chem,2012.0
19808,CHEMBL361646,CC(C)(Cc1cc2ccccc2[nH]1)NCC(O)COc1ccccc1S(C)(=O)=O,IC50,'=',110.0,nM,CHEMBL832148,Inhibitory activity against recombinant human Cytochrome P450 2D6 (CYP2D6) after incubated for 45 minutes,A,BAO_0000357,single protein format,CHEMBL1139585,Scientific Literature,Bioorg Med Chem Lett,2005.0
19809,CHEMBL521523,C[C@H]1CN(Cc2cccc(-c3cc(CNC(=O)c4cccc(CC5CCNCC5)c4)ccc3F)c2)CCN1,IC50,'>',10000.0,nM,CHEMBL1035708,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL1140120,Scientific Literature,J Med Chem,2008.0
19810,CHEMBL2178953,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,IC50,'>',30000.0,nM,CHEMBL2183579,Inhibition of CYP2C9,A,BAO_0000357,single protein format,CHEMBL2176918,Scientific Literature,J Med Chem,2012.0
19811,CHEMBL486131,COc1cncc(-c2cc(NC(=O)CN3CCOCC3)nc(-n3nc(C)cc3C)n2)c1,IC50,'>',20000.0,nM,CHEMBL950431,Inhibition of CYP3A4 in human liver microsomes by LC-MS/MS analysis,A,BAO_0000251,microsome format,CHEMBL1152277,Scientific Literature,J Med Chem,2008.0
19812,CHEMBL487372,CC(=O)Nc1cc(-c2cccc(N)n2)nc(-n2nc(C)cc2C)n1,IC50,'>',20000.0,nM,CHEMBL950431,Inhibition of CYP3A4 in human liver microsomes by LC-MS/MS analysis,A,BAO_0000251,microsome format,CHEMBL1152277,Scientific Literature,J Med Chem,2008.0
19813,CHEMBL487553,COC1CCN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)CC1,IC50,'>',20000.0,nM,CHEMBL950431,Inhibition of CYP3A4 in human liver microsomes by LC-MS/MS analysis,A,BAO_0000251,microsome format,CHEMBL1152277,Scientific Literature,J Med Chem,2008.0
19814,CHEMBL1835786,C[C@@H]1CCCN1CCCOc1ccc(-c2nn(C)c(=O)c3c2CCCC3)cc1,IC50,'>',30000.0,nM,CHEMBL1839392,Inhibition of CYP3A4,A,BAO_0000357,single protein format,CHEMBL1833909,Scientific Literature,Bioorg Med Chem Lett,2011.0
19815,CHEMBL1835785,CN1N=C(c2ccc(OCCCN3CCCCC3)cc2)C2CCCC2C1=O,IC50,'>',30000.0,nM,CHEMBL1839390,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL1833909,Scientific Literature,Bioorg Med Chem Lett,2011.0
19816,CHEMBL2333327,O=c1c2ccccc2oc2c(I)ccc(Cn3ccnc3)c12,IC50,'=',1346.0,nM,CHEMBL2340951,Inhibition of human CYP17 expressed in Escherichia coli co-expressing rat NADPH-P450-reductase using progesterone as substrate,B,BAO_0000019,assay format,CHEMBL2331307,Scientific Literature,J Med Chem,2013.0
19817,CHEMBL2333336,O=c1c2ccccc2oc2c(O)ccc(Cn3ccnc3)c12,IC50,'=',235.3,nM,CHEMBL2340954,"Inhibition of human CYP11B2 expressed in hamster V79MZh cells using [1,2-3H]-11-deoxycorticosterone as substrate",B,BAO_0000219,cell-based format,CHEMBL2331307,Scientific Literature,J Med Chem,2013.0
19818,CHEMBL442373,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,IC50,'=',19.5,nM,CHEMBL2340954,"Inhibition of human CYP11B2 expressed in hamster V79MZh cells using [1,2-3H]-11-deoxycorticosterone as substrate",B,BAO_0000219,cell-based format,CHEMBL2331307,Scientific Literature,J Med Chem,2013.0
19819,CHEMBL1765107,Nc1ncc(-c2cccnc2)nc1C(=O)Nc1ccccc1,IC50,'=',2000.0,nM,CHEMBL1767686,Inhibition of CYP3A4,A,BAO_0000357,single protein format,CHEMBL1765064,Scientific Literature,J Med Chem,2011.0
19820,CHEMBL1796296,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,IC50,'<',10000.0,nM,CHEMBL1798937,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL1795206,Scientific Literature,Bioorg Med Chem Lett,2011.0
19821,CHEMBL1801172,O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NS(=O)(=O)c2ccc3ccccc3c2)nc1,IC50,'=',10000.0,nM,CHEMBL1804701,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL1800056,Scientific Literature,J Med Chem,2010.0
19822,CHEMBL1688243,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,IC50,'>',25000.0,nM,CHEMBL1695235,Inhibition of CYP2C19,A,BAO_0000357,single protein format,CHEMBL1687698,Scientific Literature,ACS Med Chem Lett,2010.0
19823,CHEMBL490672,CCc1cc(CC[C@]2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc(CC)n1,IC50,'>',30000.0,nM,CHEMBL973590,Inhibition of CYP2C8,A,BAO_0000357,single protein format,CHEMBL1140946,Scientific Literature,J Med Chem,2009.0
